level,prompt_profile,model,project,run,criterion,dimension,n,TP,FP,FN,TN,precision,recall,F1,specificity,accuracy,balanced_accuracy,FPR,FNR,NPV,MCC
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Independent,,60,0,10,0,50,0.0,,0.0,0.8333333333333334,0.8333333333333334,,0.16666666666666666,,1.0,
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Minimal,,60,5,15,7,33,0.25,0.4166666666666667,0.3125,0.6875,0.6333333333333333,0.5520833333333334,0.3125,0.5833333333333334,0.825,0.08838834764831843
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Problem-oriented,,60,24,0,18,18,1.0,0.5714285714285714,0.7272727272727273,1.0,0.7,0.7857142857142857,0.0,0.42857142857142855,0.5,0.5345224838248488
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Unambiguous,,60,16,17,5,22,0.48484848484848486,0.7619047619047619,0.5925925925925926,0.5641025641025641,0.6333333333333333,0.663003663003663,0.4358974358974359,0.23809523809523808,0.8148148148148148,0.31255788428027914
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Uniform,,60,0,0,3,57,,0.0,0.0,1.0,0.95,0.5,0.0,1.0,0.95,
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Unique,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,zero_shot,GPT-5-Mini,Zooniverse,5,Well-formed,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,AQUSA,AQUSA,PlanningPoker,1,Well-formed,,53,0,0,0,53,,,,1.0,1.0,,0.0,,1.0,
project_criterion,AQUSA,AQUSA,PlanningPoker,1,Atomic,,53,0,2,0,51,0.0,,0.0,0.9622641509433962,0.9622641509433962,,0.03773584905660377,,1.0,
project_criterion,AQUSA,AQUSA,PlanningPoker,1,Minimal,,53,1,2,13,37,0.3333333333333333,0.07142857142857142,0.11764705882352941,0.9487179487179487,0.7169811320754716,0.51007326007326,0.05128205128205128,0.9285714285714286,0.74,0.038437110679803675
project_criterion,AQUSA,AQUSA,PlanningPoker,1,Unique,,53,0,0,2,51,,0.0,0.0,1.0,0.9622641509433962,0.5,0.0,1.0,0.9622641509433962,
project_criterion,AQUSA,AQUSA,PlanningPoker,1,Uniform,,53,0,1,0,52,0.0,,0.0,0.9811320754716981,0.9811320754716981,,0.018867924528301886,,1.0,
project_criterion,AQUSA,AQUSA,BADCamp,1,Well-formed,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,AQUSA,AQUSA,BADCamp,1,Atomic,,69,2,6,3,58,0.25,0.4,0.3076923076923077,0.90625,0.8695652173913043,0.653125,0.09375,0.6,0.9508196721311475,0.24799400111729303
project_criterion,AQUSA,AQUSA,BADCamp,1,Minimal,,69,5,5,13,46,0.5,0.2777777777777778,0.35714285714285715,0.9019607843137255,0.7391304347826086,0.5898692810457516,0.09803921568627451,0.7222222222222222,0.7796610169491526,0.22420051083681367
project_criterion,AQUSA,AQUSA,BADCamp,1,Unique,,69,0,0,2,67,,0.0,0.0,1.0,0.9710144927536232,0.5,0.0,1.0,0.9710144927536232,
project_criterion,AQUSA,AQUSA,BADCamp,1,Uniform,,69,0,0,0,69,,,,1.0,1.0,,0.0,,1.0,
project_criterion,AQUSA,AQUSA,Zooniverse,1,Well-formed,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,AQUSA,AQUSA,Zooniverse,1,Atomic,,60,8,9,1,42,0.47058823529411764,0.8888888888888888,0.6153846153846154,0.8235294117647058,0.8333333333333334,0.8562091503267973,0.17647058823529413,0.1111111111111111,0.9767441860465116,0.5645244046440765
project_criterion,AQUSA,AQUSA,Zooniverse,1,Minimal,,60,0,0,12,48,,0.0,0.0,1.0,0.8,0.5,0.0,1.0,0.8,
project_criterion,AQUSA,AQUSA,Zooniverse,1,Unique,,60,0,0,0,60,,,,1.0,1.0,,0.0,,1.0,
project_criterion,AQUSA,AQUSA,Zooniverse,1,Uniform,,60,0,0,3,57,,0.0,0.0,1.0,0.95,0.5,0.0,1.0,0.95,
project,few_shot,DeepSeek-V4-Pro,BADCamp,1,,,897,62,61,72,702,0.5040650406504065,0.4626865671641791,0.48249027237354086,0.9200524246395806,0.8517279821627648,0.6913694959018799,0.0799475753604194,0.5373134328358209,0.9069767441860465,0.3966380192537296
project,few_shot,DeepSeek-V4-Pro,BADCamp,2,,,897,58,67,76,696,0.464,0.43283582089552236,0.44787644787644787,0.9121887287024901,0.8405797101449275,0.6725122747990062,0.08781127129750983,0.5671641791044776,0.9015544041450777,0.35514116016553937
project,few_shot,DeepSeek-V4-Pro,BADCamp,3,,,897,58,57,76,706,0.5043478260869565,0.43283582089552236,0.46586345381526106,0.9252948885976409,0.8517279821627648,0.6790653547465816,0.07470511140235911,0.5671641791044776,0.9028132992327366,0.38185979454346386
project,few_shot,DeepSeek-V4-Pro,BADCamp,4,,,897,59,52,75,711,0.5315315315315315,0.44029850746268656,0.4816326530612245,0.9318479685452162,0.8584169453734671,0.6860732380039514,0.06815203145478375,0.5597014925373134,0.9045801526717557,0.4028615474603213
project,few_shot,DeepSeek-V4-Pro,BADCamp,5,,,897,54,61,80,702,0.46956521739130436,0.40298507462686567,0.43373493975903615,0.9200524246395806,0.842809364548495,0.6615187496332231,0.0799475753604194,0.5970149253731343,0.8976982097186701,0.3444413724650842
project,few_shot,DeepSeek-V4-Pro,PlanningPoker,1,,,689,39,63,19,568,0.38235294117647056,0.6724137931034483,0.4875,0.9001584786053882,0.8809869375907112,0.7862861358544182,0.09984152139461172,0.3275862068965517,0.9676320272572402,0.4476513022878803
project,few_shot,DeepSeek-V4-Pro,PlanningPoker,2,,,689,44,70,14,561,0.38596491228070173,0.7586206896551724,0.5116279069767442,0.8890649762282092,0.8780841799709724,0.8238428329416908,0.1109350237717908,0.2413793103448276,0.9756521739130435,0.4839568196298138
project,few_shot,DeepSeek-V4-Pro,PlanningPoker,3,,,689,41,58,17,573,0.41414141414141414,0.7068965517241379,0.5222929936305732,0.9080824088748018,0.8911465892597968,0.8074894802994699,0.0919175911251981,0.29310344827586204,0.9711864406779661,0.4867941286074039
project,few_shot,DeepSeek-V4-Pro,PlanningPoker,4,,,689,43,79,15,552,0.3524590163934426,0.7413793103448276,0.4777777777777778,0.8748019017432647,0.8635703918722787,0.8080906060440461,0.12519809825673534,0.25862068965517243,0.9735449735449735,0.44819363412012836
project,few_shot,DeepSeek-V4-Pro,PlanningPoker,5,,,689,38,73,20,558,0.34234234234234234,0.6551724137931034,0.44970414201183434,0.884310618066561,0.865021770682148,0.7697415159298322,0.11568938193343899,0.3448275862068966,0.9653979238754326,0.4074563189404055
project,few_shot,DeepSeek-V4-Pro,Zooniverse,1,,,780,72,102,39,567,0.41379310344827586,0.6486486486486487,0.5052631578947369,0.8475336322869955,0.8192307692307692,0.7480911404678221,0.15246636771300448,0.35135135135135137,0.9356435643564357,0.41639438381646404
project,few_shot,DeepSeek-V4-Pro,Zooniverse,2,,,780,71,107,40,562,0.398876404494382,0.6396396396396397,0.4913494809688581,0.8400597907324364,0.8115384615384615,0.739849715186038,0.15994020926756353,0.36036036036036034,0.9335548172757475,0.3993332790051744
project,few_shot,DeepSeek-V4-Pro,Zooniverse,3,,,780,52,118,59,551,0.3058823529411765,0.46846846846846846,0.3701067615658363,0.8236173393124065,0.7730769230769231,0.6460429038904375,0.17638266068759342,0.5315315315315315,0.9032786885245901,0.24716992485498218
project,few_shot,DeepSeek-V4-Pro,Zooniverse,4,,,780,62,114,49,555,0.3522727272727273,0.5585585585585585,0.43205574912891986,0.8295964125560538,0.791025641025641,0.6940774855573062,0.17040358744394618,0.44144144144144143,0.9188741721854304,0.3244179664059898
project,few_shot,DeepSeek-V4-Pro,Zooniverse,5,,,780,54,96,57,573,0.36,0.4864864864864865,0.41379310344827586,0.8565022421524664,0.8038461538461539,0.6714943643194764,0.14349775784753363,0.5135135135135135,0.9095238095238095,0.30404543865432143
project,few_shot,Gemini-3.1-Pro-Preview,BADCamp,1,,,897,47,82,87,681,0.3643410852713178,0.35074626865671643,0.3574144486692015,0.8925294888597641,0.8115942028985508,0.6216378787582403,0.10747051114023591,0.6492537313432836,0.88671875,0.24713715141109938
project,few_shot,Gemini-3.1-Pro-Preview,BADCamp,2,,,897,48,87,86,676,0.35555555555555557,0.3582089552238806,0.35687732342007433,0.8859764089121888,0.8071348940914158,0.6220926820680347,0.11402359108781127,0.6417910447761194,0.8871391076115486,0.2434388726135167
project,few_shot,Gemini-3.1-Pro-Preview,BADCamp,3,,,897,52,83,82,680,0.3851851851851852,0.3880597014925373,0.38661710037174724,0.891218872870249,0.8160535117056856,0.6396392871813932,0.10878112712975098,0.6119402985074627,0.8923884514435696,0.27842480047289736
project,few_shot,Gemini-3.1-Pro-Preview,BADCamp,4,,,897,48,79,86,684,0.3779527559055118,0.3582089552238806,0.367816091954023,0.8964613368283093,0.8160535117056856,0.627335146026095,0.10353866317169069,0.6417910447761194,0.8883116883116883,0.26040284900881633
project,few_shot,Gemini-3.1-Pro-Preview,BADCamp,5,,,897,40,81,94,682,0.3305785123966942,0.29850746268656714,0.3137254901960784,0.8938401048492791,0.8049052396878483,0.5961737837679231,0.10615989515072084,0.7014925373134329,0.8788659793814433,0.2007140715727383
project,few_shot,Gemini-3.1-Pro-Preview,PlanningPoker,1,,,689,33,66,25,565,0.3333333333333333,0.5689655172413793,0.42038216560509556,0.8954041204437401,0.8679245283018868,0.7321848188425597,0.1045958795562599,0.43103448275862066,0.9576271186440678,0.36757747437165456
project,few_shot,Gemini-3.1-Pro-Preview,PlanningPoker,2,,,689,33,57,25,574,0.36666666666666664,0.5689655172413793,0.44594594594594594,0.9096671949286846,0.8809869375907112,0.739316356085032,0.09033280507131537,0.43103448275862066,0.9582637729549248,0.3943632051582571
project,few_shot,Gemini-3.1-Pro-Preview,PlanningPoker,3,,,689,32,61,26,570,0.34408602150537637,0.5517241379310345,0.423841059602649,0.9033280507131537,0.8737300435413643,0.727526094322094,0.09667194928684628,0.4482758620689655,0.9563758389261745,0.3697645564321732
project,few_shot,Gemini-3.1-Pro-Preview,PlanningPoker,4,,,689,33,70,25,561,0.32038834951456313,0.5689655172413793,0.40993788819875776,0.8890649762282092,0.8621190130624092,0.7290152467347943,0.1109350237717908,0.43103448275862066,0.9573378839590444,0.3566610208129935
project,few_shot,Gemini-3.1-Pro-Preview,PlanningPoker,5,,,689,33,65,25,566,0.336734693877551,0.5689655172413793,0.4230769230769231,0.8969889064976229,0.8693759071117562,0.732977211869501,0.10301109350237718,0.43103448275862066,0.9576988155668359,0.37039518925414155
project,few_shot,Gemini-3.1-Pro-Preview,Zooniverse,1,,,780,61,52,50,617,0.5398230088495575,0.5495495495495496,0.5446428571428571,0.922272047832586,0.8692307692307693,0.7359107986910678,0.07772795216741404,0.45045045045045046,0.9250374812593704,0.46832811041302735
project,few_shot,Gemini-3.1-Pro-Preview,Zooniverse,2,,,780,48,47,63,622,0.5052631578947369,0.43243243243243246,0.46601941747572817,0.929745889387145,0.8589743589743589,0.6810891609097887,0.07025411061285501,0.5675675675675675,0.908029197080292,0.38689214459034577
project,few_shot,Gemini-3.1-Pro-Preview,Zooniverse,3,,,780,61,53,50,616,0.5350877192982456,0.5495495495495496,0.5422222222222223,0.9207772795216741,0.867948717948718,0.7351634145356118,0.07922272047832586,0.45045045045045046,0.924924924924925,0.46514114878190765
project,few_shot,Gemini-3.1-Pro-Preview,Zooniverse,4,,,780,49,48,62,621,0.5051546391752577,0.44144144144144143,0.47115384615384615,0.9282511210762332,0.8589743589743589,0.6848462812588373,0.07174887892376682,0.5585585585585585,0.9092240117130308,0.39139839716011643
project,few_shot,Gemini-3.1-Pro-Preview,Zooniverse,5,,,780,48,50,63,619,0.4897959183673469,0.43243243243243246,0.45933014354066987,0.9252615844544095,0.8551282051282051,0.678847008443421,0.07473841554559044,0.5675675675675675,0.907624633431085,0.3770344196040547
project,few_shot,GPT-5-Mini,BADCamp,1,,,897,37,60,97,703,0.38144329896907214,0.27611940298507465,0.3203463203463203,0.9213630406290957,0.8249721293199554,0.5987412218070851,0.07863695937090433,0.7238805970149254,0.87875,0.2266795281723622
project,few_shot,GPT-5-Mini,BADCamp,2,,,897,37,55,97,708,0.40217391304347827,0.27611940298507465,0.3274336283185841,0.927916120576671,0.830546265328874,0.6020177617808729,0.07208387942332896,0.7238805970149254,0.8795031055900621,0.23973343106918987
project,few_shot,GPT-5-Mini,BADCamp,3,,,897,41,43,93,720,0.4880952380952381,0.30597014925373134,0.3761467889908257,0.9436435124508519,0.8483835005574136,0.6248068308522916,0.0563564875491481,0.6940298507462687,0.8856088560885609,0.305420443558077
project,few_shot,GPT-5-Mini,BADCamp,4,,,897,34,61,100,702,0.35789473684210527,0.2537313432835821,0.29694323144104806,0.9200524246395806,0.8205128205128205,0.5868918839615813,0.0799475753604194,0.746268656716418,0.8753117206982544,0.20131442296908772
project,few_shot,GPT-5-Mini,BADCamp,5,,,897,36,46,98,717,0.43902439024390244,0.26865671641791045,0.3333333333333333,0.9397116644823067,0.8394648829431438,0.6041841904501086,0.06028833551769332,0.7313432835820896,0.8797546012269939,0.25772749623933183
project,few_shot,GPT-5-Mini,PlanningPoker,1,,,689,30,32,28,599,0.4838709677419355,0.5172413793103449,0.5,0.9492868462757528,0.9129172714078374,0.7332641127930488,0.05071315372424723,0.4827586206896552,0.9553429027113237,0.452665072250291
project,few_shot,GPT-5-Mini,PlanningPoker,2,,,689,25,44,33,587,0.36231884057971014,0.43103448275862066,0.3937007874015748,0.93026941362916,0.888243831640058,0.6806519481938904,0.06973058637083994,0.5689655172413793,0.9467741935483871,0.334180366833246
project,few_shot,GPT-5-Mini,PlanningPoker,3,,,689,25,43,33,588,0.36764705882352944,0.43103448275862066,0.3968253968253968,0.9318541996830428,0.8896952104499274,0.6814443412208318,0.06814580031695722,0.5689655172413793,0.9468599033816425,0.33783282423909744
project,few_shot,GPT-5-Mini,PlanningPoker,4,,,689,31,46,27,585,0.4025974025974026,0.5344827586206896,0.45925925925925926,0.9270998415213946,0.8940493468795355,0.7307913000710421,0.07290015847860538,0.46551724137931033,0.9558823529411765,0.4067776022100972
project,few_shot,GPT-5-Mini,PlanningPoker,5,,,689,29,56,29,575,0.3411764705882353,0.5,0.40559440559440557,0.9112519809825673,0.8766328011611031,0.7056259904912836,0.08874801901743265,0.5,0.9519867549668874,0.34722320956523545
project,few_shot,GPT-5-Mini,Zooniverse,1,,,780,39,38,72,631,0.5064935064935064,0.35135135135135137,0.4148936170212766,0.9431988041853513,0.8589743589743589,0.6472750777683514,0.05680119581464873,0.6486486486486487,0.8975817923186344,0.3449933943043775
project,few_shot,GPT-5-Mini,Zooniverse,2,,,780,41,66,70,603,0.38317757009345793,0.36936936936936937,0.3761467889908257,0.9013452914798207,0.8256410256410256,0.635357330424595,0.09865470852017937,0.6306306306306306,0.8959881129271917,0.2749076994186733
project,few_shot,GPT-5-Mini,Zooniverse,3,,,780,39,37,72,632,0.5131578947368421,0.35135135135135137,0.41711229946524064,0.9446935724962631,0.8602564102564103,0.6480224619238072,0.05530642750373692,0.6486486486486487,0.8977272727272727,0.3487699357915303
project,few_shot,GPT-5-Mini,Zooniverse,4,,,780,31,31,80,638,0.5,0.27927927927927926,0.3583815028901734,0.953662182361734,0.8576923076923076,0.6164707308205066,0.04633781763826607,0.7207207207207207,0.8885793871866295,0.30085918702080994
project,few_shot,GPT-5-Mini,Zooniverse,5,,,780,48,41,63,628,0.5393258426966292,0.43243243243243246,0.48,0.9387144992526159,0.8666666666666667,0.6855734658425241,0.061285500747384154,0.5675675675675675,0.9088277858176556,0.4078367861615695
project,one_shot,DeepSeek-V4-Pro,BADCamp,1,,,897,62,61,72,702,0.5040650406504065,0.4626865671641791,0.48249027237354086,0.9200524246395806,0.8517279821627648,0.6913694959018799,0.0799475753604194,0.5373134328358209,0.9069767441860465,0.3966380192537296
project,one_shot,DeepSeek-V4-Pro,BADCamp,2,,,897,64,64,70,699,0.5,0.47761194029850745,0.48854961832061067,0.9161205766710354,0.850613154960981,0.6968662584847715,0.08387942332896461,0.5223880597014925,0.9089726918075423,0.40128026031340336
project,one_shot,DeepSeek-V4-Pro,BADCamp,3,,,897,59,65,75,698,0.47580645161290325,0.44029850746268656,0.4573643410852713,0.9148099606815203,0.8439241917502787,0.6775542340721035,0.08519003931847968,0.5597014925373134,0.9029754204398448,0.3667542097174159
project,one_shot,DeepSeek-V4-Pro,BADCamp,4,,,897,54,55,80,708,0.4954128440366973,0.40298507462686567,0.4444444444444444,0.927916120576671,0.8494983277591973,0.6654505976017684,0.07208387942332896,0.5970149253731343,0.8984771573604061,0.36102447595838183
project,one_shot,DeepSeek-V4-Pro,BADCamp,5,,,897,62,54,72,709,0.5344827586206896,0.4626865671641791,0.496,0.9292267365661862,0.8595317725752508,0.6959566518651826,0.07077326343381389,0.5373134328358209,0.9078104993597952,0.4163419411406909
project,one_shot,DeepSeek-V4-Pro,PlanningPoker,1,,,689,35,55,23,576,0.3888888888888889,0.603448275862069,0.47297297297297297,0.9128367670364501,0.8867924528301887,0.7581425214492595,0.08716323296354993,0.39655172413793105,0.9616026711185309,0.42538635391135854
project,one_shot,DeepSeek-V4-Pro,PlanningPoker,2,,,689,33,62,25,569,0.3473684210526316,0.5689655172413793,0.43137254901960786,0.901743264659271,0.8737300435413643,0.7353543909503252,0.098256735340729,0.43103448275862066,0.9579124579124579,0.37907570573068533
project,one_shot,DeepSeek-V4-Pro,PlanningPoker,3,,,689,37,56,21,575,0.3978494623655914,0.6379310344827587,0.4900662251655629,0.9112519809825673,0.888243831640058,0.774591507732663,0.08874801901743265,0.3620689655172414,0.964765100671141,0.44625302148013984
project,one_shot,DeepSeek-V4-Pro,PlanningPoker,4,,,689,40,56,18,575,0.4166666666666667,0.6896551724137931,0.5194805194805194,0.9112519809825673,0.8925979680696662,0.8004535766981802,0.08874801901743265,0.3103448275862069,0.96964586846543,0.4818069798244518
project,one_shot,DeepSeek-V4-Pro,PlanningPoker,5,,,689,35,66,23,565,0.3465346534653465,0.603448275862069,0.44025157232704404,0.8954041204437401,0.8708272859216255,0.7494261981529045,0.1045958795562599,0.39655172413793105,0.9608843537414966,0.39160785029808387
project,one_shot,DeepSeek-V4-Pro,Zooniverse,1,,,780,59,97,52,572,0.3782051282051282,0.5315315315315315,0.4419475655430712,0.8550074738415545,0.808974358974359,0.693269502686543,0.14499252615844543,0.46846846846846846,0.9166666666666666,0.33760842747526354
project,one_shot,DeepSeek-V4-Pro,Zooniverse,2,,,780,47,101,64,568,0.31756756756756754,0.42342342342342343,0.36293436293436293,0.8490284005979073,0.7884615384615384,0.6362259120106654,0.15097159940209268,0.5765765765765766,0.8987341772151899,0.24275873806118417
project,one_shot,DeepSeek-V4-Pro,Zooniverse,3,,,780,63,36,48,633,0.6363636363636364,0.5675675675675675,0.6,0.9461883408071748,0.8923076923076924,0.7568779541873711,0.053811659192825115,0.43243243243243246,0.9295154185022027,0.5391880078996933
project,one_shot,DeepSeek-V4-Pro,Zooniverse,4,,,780,61,98,50,571,0.3836477987421384,0.5495495495495496,0.45185185185185184,0.8535127055306427,0.8102564102564103,0.7015311275400962,0.14648729446935724,0.45045045045045046,0.9194847020933977,0.34954437397113036
project,one_shot,DeepSeek-V4-Pro,Zooniverse,5,,,780,73,109,38,560,0.4010989010989011,0.6576576576576577,0.49829351535836175,0.8370702541106129,0.8115384615384615,0.7473639558841353,0.16292974588938713,0.34234234234234234,0.9364548494983278,0.408652984991563
project,one_shot,Gemini-3.1-Pro-Preview,BADCamp,1,,,897,49,82,85,681,0.37404580152671757,0.3656716417910448,0.36981132075471695,0.8925294888597641,0.8138238573021181,0.6291005653254045,0.10747051114023591,0.6343283582089553,0.8890339425587467,0.2606290225093751
project,one_shot,Gemini-3.1-Pro-Preview,BADCamp,2,,,897,40,89,94,674,0.31007751937984496,0.29850746268656714,0.3041825095057034,0.8833551769331586,0.7959866220735786,0.5909313198098629,0.11664482306684142,0.7014925373134329,0.8776041666666666,0.18474925394355252
project,one_shot,Gemini-3.1-Pro-Preview,BADCamp,3,,,897,44,88,90,675,0.3333333333333333,0.3283582089552239,0.3308270676691729,0.8846657929226737,0.8015607580824972,0.6065120009389487,0.11533420707732635,0.6716417910447762,0.8823529411764706,0.21435100500397286
project,one_shot,Gemini-3.1-Pro-Preview,BADCamp,4,,,897,49,90,85,673,0.35251798561151076,0.3656716417910448,0.358974358974359,0.8820445609436435,0.8049052396878483,0.6238581013673441,0.11795543905635648,0.6343283582089553,0.8878627968337731,0.24402093073697376
project,one_shot,Gemini-3.1-Pro-Preview,BADCamp,5,,,897,42,88,92,675,0.3230769230769231,0.31343283582089554,0.3181818181818182,0.8846657929226737,0.7993311036789298,0.5990493143717845,0.11533420707732635,0.6865671641791045,0.8800521512385919,0.2005980834401318
project,one_shot,Gemini-3.1-Pro-Preview,PlanningPoker,1,,,689,40,62,18,569,0.39215686274509803,0.6896551724137931,0.5,0.901743264659271,0.8838896952104499,0.7956992185365321,0.098256735340729,0.3103448275862069,0.969335604770017,0.46237006856210366
project,one_shot,Gemini-3.1-Pro-Preview,PlanningPoker,2,,,689,33,70,25,561,0.32038834951456313,0.5689655172413793,0.40993788819875776,0.8890649762282092,0.8621190130624092,0.7290152467347943,0.1109350237717908,0.43103448275862066,0.9573378839590444,0.3566610208129935
project,one_shot,Gemini-3.1-Pro-Preview,PlanningPoker,3,,,689,41,71,17,560,0.36607142857142855,0.7068965517241379,0.4823529411764706,0.8874801901743264,0.872278664731495,0.7971883709492322,0.11251980982567353,0.29310344827586204,0.9705372616984402,0.44729450769857876
project,one_shot,Gemini-3.1-Pro-Preview,PlanningPoker,4,,,689,40,61,18,570,0.39603960396039606,0.6896551724137931,0.5031446540880503,0.9033280507131537,0.8853410740203193,0.7964916115634735,0.09667194928684628,0.3103448275862069,0.9693877551020408,0.46550219461954406
project,one_shot,Gemini-3.1-Pro-Preview,PlanningPoker,5,,,689,34,63,24,568,0.35051546391752575,0.5862068965517241,0.43870967741935485,0.9001584786053882,0.8737300435413643,0.7431826875785561,0.09984152139461172,0.41379310344827586,0.9594594594594594,0.38827962848641007
project,one_shot,Gemini-3.1-Pro-Preview,Zooniverse,1,,,780,42,66,69,603,0.3888888888888889,0.3783783783783784,0.3835616438356164,0.9013452914798207,0.8269230769230769,0.6398618349290995,0.09865470852017937,0.6216216216216216,0.8973214285714286,0.28294840581151925
project,one_shot,Gemini-3.1-Pro-Preview,Zooniverse,2,,,780,51,76,60,593,0.4015748031496063,0.4594594594594595,0.42857142857142855,0.8863976083707026,0.8256410256410256,0.672928533915081,0.11360239162929746,0.5405405405405406,0.9081163859111792,0.3272749403504638
project,one_shot,Gemini-3.1-Pro-Preview,Zooniverse,3,,,780,51,53,60,616,0.49038461538461536,0.4594594594594595,0.4744186046511628,0.9207772795216741,0.8551282051282051,0.6901183694905668,0.07922272047832586,0.5405405405405406,0.9112426035502958,0.39078564970309804
project,one_shot,Gemini-3.1-Pro-Preview,Zooniverse,4,,,780,42,47,69,622,0.47191011235955055,0.3783783783783784,0.42,0.929745889387145,0.8512820512820513,0.6540621338827617,0.07025411061285501,0.6216216216216216,0.9001447178002895,0.3385839956519311
project,one_shot,Gemini-3.1-Pro-Preview,Zooniverse,5,,,780,50,57,61,612,0.4672897196261682,0.45045045045045046,0.45871559633027525,0.9147982062780269,0.8487179487179487,0.6826243283642387,0.08520179372197309,0.5495495495495496,0.9093610698365527,0.37090591112434346
project,one_shot,GPT-5-Mini,BADCamp,1,,,897,39,46,95,717,0.4588235294117647,0.291044776119403,0.3561643835616438,0.9397116644823067,0.842809364548495,0.6153782203008549,0.06028833551769332,0.7089552238805971,0.8830049261083743,0.2808542641517254
project,one_shot,GPT-5-Mini,BADCamp,2,,,897,42,57,92,706,0.42424242424242425,0.31343283582089554,0.3605150214592275,0.9252948885976409,0.8338907469342252,0.6193638622092682,0.07470511140235911,0.6865671641791045,0.8847117794486216,0.2715804374337451
project,one_shot,GPT-5-Mini,BADCamp,3,,,897,45,84,89,679,0.3488372093023256,0.3358208955223881,0.34220532319391633,0.8899082568807339,0.8071348940914158,0.612864576201561,0.11009174311926606,0.664179104477612,0.8841145833333334,0.22931203784894313
project,one_shot,GPT-5-Mini,BADCamp,4,,,897,43,59,91,704,0.4215686274509804,0.3208955223880597,0.3644067796610169,0.9226736566186108,0.8327759197324415,0.6217845895033353,0.07732634338138926,0.6791044776119403,0.8855345911949686,0.27349749328997475
project,one_shot,GPT-5-Mini,BADCamp,5,,,897,45,75,89,688,0.375,0.3358208955223881,0.3543307086614173,0.9017038007863696,0.8171683389074693,0.6187623481543788,0.0982961992136304,0.664179104477612,0.8854568854568855,0.2487266423599844
project,one_shot,GPT-5-Mini,PlanningPoker,1,,,689,22,47,36,584,0.3188405797101449,0.3793103448275862,0.3464566929133858,0.9255150554675119,0.8795355587808418,0.652412700147549,0.07448494453248812,0.6206896551724138,0.9419354838709677,0.2819417811685466
project,one_shot,GPT-5-Mini,PlanningPoker,2,,,689,31,53,27,578,0.36904761904761907,0.5344827586206896,0.43661971830985913,0.9160063391442155,0.8838896952104499,0.7252445488824526,0.08399366085578447,0.46551724137931033,0.9553719008264463,0.38229237084382345
project,one_shot,GPT-5-Mini,PlanningPoker,3,,,689,29,59,29,572,0.32954545454545453,0.5,0.3972602739726027,0.9064976228209192,0.872278664731495,0.7032488114104596,0.09350237717908082,0.5,0.9517470881863561,0.3381490055252756
project,one_shot,GPT-5-Mini,PlanningPoker,4,,,689,29,50,29,581,0.3670886075949367,0.5,0.4233576642335766,0.9207606973058637,0.8853410740203193,0.7103803486529319,0.07923930269413629,0.5,0.9524590163934427,0.3666784437239015
project,one_shot,GPT-5-Mini,PlanningPoker,5,,,689,32,43,26,588,0.4266666666666667,0.5517241379310345,0.48120300751879697,0.9318541996830428,0.8998548621190131,0.7417891688070386,0.06814580031695722,0.4482758620689655,0.9576547231270358,0.43110265458005526
project,one_shot,GPT-5-Mini,Zooniverse,1,,,780,54,54,57,615,0.5,0.4864864864864865,0.4931506849315068,0.9192825112107623,0.8576923076923076,0.7028844988486245,0.08071748878923767,0.5135135135135135,0.9151785714285714,0.4104468209085643
project,one_shot,GPT-5-Mini,Zooniverse,2,,,780,50,39,61,630,0.5617977528089888,0.45045045045045046,0.5,0.9417040358744395,0.8717948717948718,0.696077243162445,0.05829596412556054,0.5495495495495496,0.9117221418234442,0.43092104966478234
project,one_shot,GPT-5-Mini,Zooniverse,3,,,780,44,36,67,633,0.55,0.3963963963963964,0.4607329842931937,0.9461883408071748,0.867948717948718,0.6712923686017856,0.053811659192825115,0.6036036036036037,0.9042857142857142,0.3945013967578671
project,one_shot,GPT-5-Mini,Zooniverse,4,,,780,60,41,51,628,0.594059405940594,0.5405405405405406,0.5660377358490566,0.9387144992526159,0.882051282051282,0.7396275198965783,0.061285500747384154,0.4594594594594595,0.9248895434462445,0.4987072281298979
project,one_shot,GPT-5-Mini,Zooniverse,5,,,780,44,40,67,629,0.5238095238095238,0.3963963963963964,0.4512820512820513,0.9402092675635276,0.8628205128205129,0.668302831979962,0.059790732436472344,0.6036036036036037,0.9037356321839081,0.37936014696593845
project,zero_shot,DeepSeek-V4-Pro,BADCamp,1,,,897,59,64,75,699,0.4796747967479675,0.44029850746268656,0.4591439688715953,0.9161205766710354,0.8450390189520625,0.678209542066861,0.08387942332896461,0.5597014925373134,0.9031007751937985,0.3693623136978728
