level,model,project,run,criterion,dimension,metric,n,TP,FP,FN,TN
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Conflict-free,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Conflict-free,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Full sentence,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Full sentence,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Full sentence,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Full sentence,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Full sentence,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Independent,,recall,44,0,32,0,12
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Independent,,balanced_accuracy,44,0,32,0,12
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Independent,,MCC,44,0,32,0,12
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Minimal,,precision,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Minimal,,MCC,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Uniform,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Uniform,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Uniform,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Uniform,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Uniform,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Well-formed,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Well-formed,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Well-formed,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Well-formed,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,2,Well-formed,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Atomic,,precision,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Atomic,,recall,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Atomic,,F1,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Atomic,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Atomic,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Complete,,recall,52,0,12,0,40
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Complete,,balanced_accuracy,52,0,12,0,40
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Complete,,MCC,52,0,12,0,40
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conceptually sound,,recall,52,0,15,0,37
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conceptually sound,,balanced_accuracy,52,0,15,0,37
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conceptually sound,,MCC,52,0,15,0,37
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conflict-free,,precision,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conflict-free,,recall,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conflict-free,,F1,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conflict-free,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Conflict-free,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Full sentence,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Full sentence,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Full sentence,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Full sentence,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Full sentence,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Independent,,recall,44,0,31,0,13
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Independent,,balanced_accuracy,44,0,31,0,13
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Independent,,MCC,44,0,31,0,13
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Minimal,,precision,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Minimal,,MCC,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Uniform,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Uniform,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Uniform,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Uniform,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Uniform,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Well-formed,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Well-formed,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Well-formed,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Well-formed,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,3,Well-formed,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Atomic,,precision,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Atomic,,recall,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Atomic,,F1,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Atomic,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Atomic,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Complete,,recall,52,0,14,0,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Complete,,balanced_accuracy,52,0,14,0,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Complete,,MCC,52,0,14,0,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conceptually sound,,recall,52,0,23,0,29
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conceptually sound,,balanced_accuracy,52,0,23,0,29
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conceptually sound,,MCC,52,0,23,0,29
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conflict-free,,precision,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conflict-free,,recall,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conflict-free,,F1,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conflict-free,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Conflict-free,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Full sentence,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Full sentence,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Full sentence,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Full sentence,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Full sentence,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Independent,,recall,44,0,31,0,13
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Independent,,balanced_accuracy,44,0,31,0,13
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Independent,,MCC,44,0,31,0,13
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Minimal,,precision,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Minimal,,MCC,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Uniform,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Uniform,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Uniform,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Uniform,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Uniform,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Well-formed,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Well-formed,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Well-formed,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Well-formed,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,4,Well-formed,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Atomic,,precision,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Atomic,,recall,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Atomic,,F1,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Atomic,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Atomic,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Complete,,recall,52,0,14,0,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Complete,,balanced_accuracy,52,0,14,0,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Complete,,MCC,52,0,14,0,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conceptually sound,,recall,52,0,15,0,37
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conceptually sound,,balanced_accuracy,52,0,15,0,37
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conceptually sound,,MCC,52,0,15,0,37
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conflict-free,,precision,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conflict-free,,recall,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conflict-free,,F1,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conflict-free,,balanced_accuracy,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Conflict-free,,MCC,51,0,0,0,51
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Full sentence,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Full sentence,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Full sentence,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Full sentence,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Full sentence,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Independent,,recall,44,0,32,0,12
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Independent,,balanced_accuracy,44,0,32,0,12
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Independent,,MCC,44,0,32,0,12
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Minimal,,precision,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Minimal,,MCC,46,0,0,8,38
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Uniform,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Uniform,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Uniform,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Uniform,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Uniform,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Well-formed,,precision,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Well-formed,,recall,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Well-formed,,F1,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Well-formed,,balanced_accuracy,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,PlanningPoker,5,Well-formed,,MCC,53,0,0,0,53
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Complete,,recall,59,0,19,0,40
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Complete,,balanced_accuracy,59,0,19,0,40
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Complete,,MCC,59,0,19,0,40
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conceptually sound,,recall,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conceptually sound,,balanced_accuracy,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conceptually sound,,MCC,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conflict-free,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conflict-free,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conflict-free,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conflict-free,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Conflict-free,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Full sentence,,precision,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Full sentence,,MCC,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Independent,,recall,53,0,3,0,50
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Independent,,balanced_accuracy,53,0,3,0,50
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Independent,,MCC,53,0,3,0,50
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Minimal,,precision,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Minimal,,MCC,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Problem-oriented,,specificity,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Problem-oriented,,balanced_accuracy,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Problem-oriented,,MCC,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Uniform,,precision,60,0,0,3,57
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Uniform,,MCC,60,0,0,3,57
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Unique,,recall,58,0,6,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Unique,,balanced_accuracy,58,0,6,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Unique,,MCC,58,0,6,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Well-formed,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Well-formed,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Well-formed,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Well-formed,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,1,Well-formed,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Complete,,recall,59,0,19,0,40
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Complete,,balanced_accuracy,59,0,19,0,40
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Complete,,MCC,59,0,19,0,40
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conceptually sound,,recall,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conceptually sound,,balanced_accuracy,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conceptually sound,,MCC,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conflict-free,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conflict-free,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conflict-free,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conflict-free,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Conflict-free,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Full sentence,,precision,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Full sentence,,MCC,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Independent,,recall,53,0,2,0,51
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Independent,,balanced_accuracy,53,0,2,0,51
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Independent,,MCC,53,0,2,0,51
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Minimal,,precision,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Minimal,,MCC,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Problem-oriented,,specificity,37,13,0,24,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Problem-oriented,,balanced_accuracy,37,13,0,24,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Problem-oriented,,MCC,37,13,0,24,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Uniform,,precision,60,0,0,3,57
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Uniform,,MCC,60,0,0,3,57
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Unique,,precision,58,0,0,0,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Unique,,recall,58,0,0,0,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Unique,,F1,58,0,0,0,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Unique,,balanced_accuracy,58,0,0,0,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Unique,,MCC,58,0,0,0,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Well-formed,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Well-formed,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Well-formed,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Well-formed,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,2,Well-formed,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Complete,,recall,59,0,34,0,25
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Complete,,balanced_accuracy,59,0,34,0,25
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Complete,,MCC,59,0,34,0,25
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conceptually sound,,recall,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conceptually sound,,balanced_accuracy,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conceptually sound,,MCC,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conflict-free,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conflict-free,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conflict-free,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conflict-free,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Conflict-free,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Full sentence,,precision,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Full sentence,,MCC,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Independent,,recall,53,0,3,0,50
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Independent,,balanced_accuracy,53,0,3,0,50
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Independent,,MCC,53,0,3,0,50
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Minimal,,precision,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Minimal,,MCC,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Problem-oriented,,specificity,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Problem-oriented,,balanced_accuracy,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Problem-oriented,,MCC,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Unique,,recall,58,0,2,0,56
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Unique,,balanced_accuracy,58,0,2,0,56
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Unique,,MCC,58,0,2,0,56
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Well-formed,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Well-formed,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Well-formed,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Well-formed,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,3,Well-formed,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Complete,,recall,59,0,40,0,19
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Complete,,balanced_accuracy,59,0,40,0,19
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Complete,,MCC,59,0,40,0,19
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conceptually sound,,recall,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conceptually sound,,balanced_accuracy,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conceptually sound,,MCC,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conflict-free,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conflict-free,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conflict-free,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conflict-free,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Conflict-free,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Full sentence,,precision,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Full sentence,,MCC,59,0,0,1,58
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Independent,,recall,53,0,2,0,51
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Independent,,balanced_accuracy,53,0,2,0,51
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Independent,,MCC,53,0,2,0,51
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Minimal,,precision,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Minimal,,MCC,33,0,0,5,28
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Problem-oriented,,specificity,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Problem-oriented,,balanced_accuracy,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Problem-oriented,,MCC,37,9,0,28,0
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Uniform,,precision,60,0,0,3,57
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Uniform,,MCC,60,0,0,3,57
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Unique,,recall,58,0,6,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Unique,,balanced_accuracy,58,0,6,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Unique,,MCC,58,0,6,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Well-formed,,precision,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Well-formed,,recall,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Well-formed,,F1,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Well-formed,,balanced_accuracy,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,4,Well-formed,,MCC,60,0,0,0,60
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,5,Complete,,recall,59,0,7,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,5,Complete,,balanced_accuracy,59,0,7,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,5,Complete,,MCC,59,0,7,0,52
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,5,Conceptually sound,,recall,60,0,1,0,59
project_criterion,Gemini-3.1-Pro-Preview,Zooniverse,5,Conceptually sound,,balanced_accuracy,60,0,1,0,59
