duplicate_group,original_sha256,original_path,new_path
254,faa277ff921216821133f829d3fc916c2f7a8dc8a21a4cb6075382b1c92df33f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/problem_oriented.request.json
254,faa277ff921216821133f829d3fc916c2f7a8dc8a21a4cb6075382b1c92df33f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/problem_oriented.request.json
254,faa277ff921216821133f829d3fc916c2f7a8dc8a21a4cb6075382b1c92df33f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/problem_oriented.request.json
254,faa277ff921216821133f829d3fc916c2f7a8dc8a21a4cb6075382b1c92df33f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/problem_oriented.request.json
255,320e7a124977aa2e01d68b5c47d04557e3eefdba8d38fff65f2ea5f516aa3686,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/unambiguous.request.json
255,320e7a124977aa2e01d68b5c47d04557e3eefdba8d38fff65f2ea5f516aa3686,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/unambiguous.request.json
255,320e7a124977aa2e01d68b5c47d04557e3eefdba8d38fff65f2ea5f516aa3686,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/unambiguous.request.json
255,320e7a124977aa2e01d68b5c47d04557e3eefdba8d38fff65f2ea5f516aa3686,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/unambiguous.request.json
255,320e7a124977aa2e01d68b5c47d04557e3eefdba8d38fff65f2ea5f516aa3686,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/unambiguous.request.json
256,7f2f43119dddda0c195cc3d18f0bd88f59f1286822405683b3fedb5da844121b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/uniform.request.json
256,7f2f43119dddda0c195cc3d18f0bd88f59f1286822405683b3fedb5da844121b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/uniform.request.json
256,7f2f43119dddda0c195cc3d18f0bd88f59f1286822405683b3fedb5da844121b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/uniform.request.json
256,7f2f43119dddda0c195cc3d18f0bd88f59f1286822405683b3fedb5da844121b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/uniform.request.json
256,7f2f43119dddda0c195cc3d18f0bd88f59f1286822405683b3fedb5da844121b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/uniform.request.json
257,730a244bd397d282c855cc6c61d6812e17a83425f185c9ed744aa7572031e22f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/unique.request.json
257,730a244bd397d282c855cc6c61d6812e17a83425f185c9ed744aa7572031e22f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/unique.request.json
257,730a244bd397d282c855cc6c61d6812e17a83425f185c9ed744aa7572031e22f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/unique.request.json
257,730a244bd397d282c855cc6c61d6812e17a83425f185c9ed744aa7572031e22f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/unique.request.json
257,730a244bd397d282c855cc6c61d6812e17a83425f185c9ed744aa7572031e22f,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/unique.request.json
258,7e237672d1bb0cf0eda2fedcdf7c3352188b5c87934e4f607d8ea90edd510d0b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_01/well_formed.request.json
258,7e237672d1bb0cf0eda2fedcdf7c3352188b5c87934e4f607d8ea90edd510d0b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_02/well_formed.request.json
258,7e237672d1bb0cf0eda2fedcdf7c3352188b5c87934e4f607d8ea90edd510d0b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_03/well_formed.request.json
258,7e237672d1bb0cf0eda2fedcdf7c3352188b5c87934e4f607d8ea90edd510d0b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_04/well_formed.request.json
258,7e237672d1bb0cf0eda2fedcdf7c3352188b5c87934e4f607d8ea90edd510d0b,results/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/BADCamp/run_05/well_formed.request.json
259,afa3a62f7838fdcc9acfc3f6a7f13991e99fc966080c80a301a538bc122042a7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/atomic.request.json
259,afa3a62f7838fdcc9acfc3f6a7f13991e99fc966080c80a301a538bc122042a7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/atomic.request.json
259,afa3a62f7838fdcc9acfc3f6a7f13991e99fc966080c80a301a538bc122042a7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/atomic.request.json
259,afa3a62f7838fdcc9acfc3f6a7f13991e99fc966080c80a301a538bc122042a7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/atomic.request.json
259,afa3a62f7838fdcc9acfc3f6a7f13991e99fc966080c80a301a538bc122042a7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/atomic.request.json
260,fb8bceff7e00efc094d36dd82505295f6cd355e5b754f204b3769d0191950f66,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/complete.request.json
260,fb8bceff7e00efc094d36dd82505295f6cd355e5b754f204b3769d0191950f66,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/complete.request.json
260,fb8bceff7e00efc094d36dd82505295f6cd355e5b754f204b3769d0191950f66,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/complete.request.json
260,fb8bceff7e00efc094d36dd82505295f6cd355e5b754f204b3769d0191950f66,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/complete.request.json
260,fb8bceff7e00efc094d36dd82505295f6cd355e5b754f204b3769d0191950f66,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/complete.request.json
261,6471ebca296fa91e024f178b0e0cc9d31cd1708332a1ac09e1e4492ff24f8635,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/conceptually_sound.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/conceptually_sound.request.json
261,6471ebca296fa91e024f178b0e0cc9d31cd1708332a1ac09e1e4492ff24f8635,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/conceptually_sound.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/conceptually_sound.request.json
261,6471ebca296fa91e024f178b0e0cc9d31cd1708332a1ac09e1e4492ff24f8635,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/conceptually_sound.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/conceptually_sound.request.json
261,6471ebca296fa91e024f178b0e0cc9d31cd1708332a1ac09e1e4492ff24f8635,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/conceptually_sound.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/conceptually_sound.request.json
261,6471ebca296fa91e024f178b0e0cc9d31cd1708332a1ac09e1e4492ff24f8635,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conceptually_sound.request.json
262,ed7a0e802b64fd7723501fbcf783722241e59b21fe161c7266edbce132fdf8c2,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/conflict_free.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/conflict_free.request.json
262,ed7a0e802b64fd7723501fbcf783722241e59b21fe161c7266edbce132fdf8c2,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/conflict_free.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/conflict_free.request.json
262,ed7a0e802b64fd7723501fbcf783722241e59b21fe161c7266edbce132fdf8c2,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/conflict_free.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/conflict_free.request.json
262,ed7a0e802b64fd7723501fbcf783722241e59b21fe161c7266edbce132fdf8c2,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/conflict_free.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/conflict_free.request.json
262,ed7a0e802b64fd7723501fbcf783722241e59b21fe161c7266edbce132fdf8c2,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/conflict_free.request.json
263,547e1c94fdd24da4719ec044c7f7b8428f402aa7216770207900b2843dfc7a5b,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/estimatable.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/estimatable.request.json
263,547e1c94fdd24da4719ec044c7f7b8428f402aa7216770207900b2843dfc7a5b,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/estimatable.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/estimatable.request.json
263,547e1c94fdd24da4719ec044c7f7b8428f402aa7216770207900b2843dfc7a5b,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/estimatable.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/estimatable.request.json
263,547e1c94fdd24da4719ec044c7f7b8428f402aa7216770207900b2843dfc7a5b,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/estimatable.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/estimatable.request.json
263,547e1c94fdd24da4719ec044c7f7b8428f402aa7216770207900b2843dfc7a5b,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/estimatable.request.json
264,6904642a2228c67be52162cadba616b2071a524025a7ad4499d6d86e697bc4d7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/full_sentence.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/full_sentence.request.json
264,6904642a2228c67be52162cadba616b2071a524025a7ad4499d6d86e697bc4d7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/full_sentence.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/full_sentence.request.json
264,6904642a2228c67be52162cadba616b2071a524025a7ad4499d6d86e697bc4d7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/full_sentence.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/full_sentence.request.json
264,6904642a2228c67be52162cadba616b2071a524025a7ad4499d6d86e697bc4d7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/full_sentence.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/full_sentence.request.json
264,6904642a2228c67be52162cadba616b2071a524025a7ad4499d6d86e697bc4d7,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/full_sentence.request.json
265,105e56f6ab8127a72c7f0f5cbd7c6296a2a65b9b9d08ab09fc639608ddf61fbd,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/independent.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/independent.request.json
265,105e56f6ab8127a72c7f0f5cbd7c6296a2a65b9b9d08ab09fc639608ddf61fbd,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/independent.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/independent.request.json
265,105e56f6ab8127a72c7f0f5cbd7c6296a2a65b9b9d08ab09fc639608ddf61fbd,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/independent.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/independent.request.json
265,105e56f6ab8127a72c7f0f5cbd7c6296a2a65b9b9d08ab09fc639608ddf61fbd,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/independent.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/independent.request.json
265,105e56f6ab8127a72c7f0f5cbd7c6296a2a65b9b9d08ab09fc639608ddf61fbd,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/independent.request.json
266,ac7f7c613a88ef061ede161d32dc01a682e8776f7a7105c0b125d60c01a572f6,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/minimal.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/minimal.request.json
266,ac7f7c613a88ef061ede161d32dc01a682e8776f7a7105c0b125d60c01a572f6,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/minimal.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/minimal.request.json
266,ac7f7c613a88ef061ede161d32dc01a682e8776f7a7105c0b125d60c01a572f6,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/minimal.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/minimal.request.json
266,ac7f7c613a88ef061ede161d32dc01a682e8776f7a7105c0b125d60c01a572f6,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/minimal.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/minimal.request.json
266,ac7f7c613a88ef061ede161d32dc01a682e8776f7a7105c0b125d60c01a572f6,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/minimal.request.json
267,9fe44e48135f156505d3ab3ec950e7657aa130c8699911d8fcb3a11f47d1f598,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/problem_oriented.request.json
267,9fe44e48135f156505d3ab3ec950e7657aa130c8699911d8fcb3a11f47d1f598,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/problem_oriented.request.json
267,9fe44e48135f156505d3ab3ec950e7657aa130c8699911d8fcb3a11f47d1f598,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/problem_oriented.request.json
267,9fe44e48135f156505d3ab3ec950e7657aa130c8699911d8fcb3a11f47d1f598,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/problem_oriented.request.json
267,9fe44e48135f156505d3ab3ec950e7657aa130c8699911d8fcb3a11f47d1f598,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/problem_oriented.request.json
268,c089c477a4ab956b25092dcee4677beda1475c29c9a23e71dd7b607f7cf0a193,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/unambiguous.request.json
268,c089c477a4ab956b25092dcee4677beda1475c29c9a23e71dd7b607f7cf0a193,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/unambiguous.request.json
268,c089c477a4ab956b25092dcee4677beda1475c29c9a23e71dd7b607f7cf0a193,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/unambiguous.request.json
268,c089c477a4ab956b25092dcee4677beda1475c29c9a23e71dd7b607f7cf0a193,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unambiguous.request.json
268,c089c477a4ab956b25092dcee4677beda1475c29c9a23e71dd7b607f7cf0a193,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unambiguous.request.json
269,502f22e73e47844a24f850ecf121ca15b85aa40516d5df9677cabf4e4f9b5274,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/uniform.request.json
269,502f22e73e47844a24f850ecf121ca15b85aa40516d5df9677cabf4e4f9b5274,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/uniform.request.json
269,502f22e73e47844a24f850ecf121ca15b85aa40516d5df9677cabf4e4f9b5274,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/uniform.request.json
269,502f22e73e47844a24f850ecf121ca15b85aa40516d5df9677cabf4e4f9b5274,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/uniform.request.json
269,502f22e73e47844a24f850ecf121ca15b85aa40516d5df9677cabf4e4f9b5274,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/uniform.request.json
270,cf4758e44a6fa44182ad3021c3459013c150225bfc52a8b89f0fec6c1da5ca64,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/unique.request.json
270,cf4758e44a6fa44182ad3021c3459013c150225bfc52a8b89f0fec6c1da5ca64,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/unique.request.json
270,cf4758e44a6fa44182ad3021c3459013c150225bfc52a8b89f0fec6c1da5ca64,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/unique.request.json
270,cf4758e44a6fa44182ad3021c3459013c150225bfc52a8b89f0fec6c1da5ca64,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/unique.request.json
270,cf4758e44a6fa44182ad3021c3459013c150225bfc52a8b89f0fec6c1da5ca64,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/unique.request.json
271,d49c148d4a675c981ef2c190a0f42497ead1cbbacf494ecc2357c587f32f87e4,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_01/well_formed.request.json
271,d49c148d4a675c981ef2c190a0f42497ead1cbbacf494ecc2357c587f32f87e4,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_02/well_formed.request.json
271,d49c148d4a675c981ef2c190a0f42497ead1cbbacf494ecc2357c587f32f87e4,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_03/well_formed.request.json
271,d49c148d4a675c981ef2c190a0f42497ead1cbbacf494ecc2357c587f32f87e4,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_04/well_formed.request.json
271,d49c148d4a675c981ef2c190a0f42497ead1cbbacf494ecc2357c587f32f87e4,results/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/PlanningPoker/run_05/well_formed.request.json
272,607a2248be5aca3876b16197e58b35849b80077be2a84da14cbab15ecd687dd4,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/atomic.request.json
272,607a2248be5aca3876b16197e58b35849b80077be2a84da14cbab15ecd687dd4,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/atomic.request.json
272,607a2248be5aca3876b16197e58b35849b80077be2a84da14cbab15ecd687dd4,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/atomic.request.json
272,607a2248be5aca3876b16197e58b35849b80077be2a84da14cbab15ecd687dd4,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/atomic.request.json
272,607a2248be5aca3876b16197e58b35849b80077be2a84da14cbab15ecd687dd4,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/atomic.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/atomic.request.json
273,8f7d6d0311720b0af907fda679d694e89d620c0b7ebb4f1e621fa2718c613872,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_01/complete.request.json
273,8f7d6d0311720b0af907fda679d694e89d620c0b7ebb4f1e621fa2718c613872,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_02/complete.request.json
273,8f7d6d0311720b0af907fda679d694e89d620c0b7ebb4f1e621fa2718c613872,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_03/complete.request.json
273,8f7d6d0311720b0af907fda679d694e89d620c0b7ebb4f1e621fa2718c613872,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_04/complete.request.json
273,8f7d6d0311720b0af907fda679d694e89d620c0b7ebb4f1e621fa2718c613872,results/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/complete.request.json,outputs/raw/few_shot/Gemini-3.1-Pro-Preview/Zooniverse/run_05/complete.request.json
