original_path,new_path,original_sha256,bytes,scope,preservation,operation
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.parsed.json,da1a05b2c2fb0b135d76d220cf4abcdb410f20023f3d20398f3833ca3f0575f5,19976,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.request.json,bee56080bc438247ee98dba0940fe49216ce7d0a9caf7974d9a1b06431cce930,14222,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/unique.response.json,75f565aebd3ae93c3241cd38ce34d22ffb9079df52b74350e35251503498149e,103004,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.parsed.json,500fdbc08a9df471834091bb8155d82a342b3b9ae29d716c85cc74eb97fb7dde,24618,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.request.json,4efe62c86faeeb0567bb0cba485056ab74cdd5182375e4598d907bb1398b187d,14058,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_04/well_formed.response.json,fc3828957902b226160c06b664dafbe8ec69d438f598a47b5ff2bd0ba4bd70a4,50953,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.parsed.json,5fbbf1f13cefbb7e0ceed8e8203676931bfbb722b3cc86c82bd1684afa2dc27a,22586,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.request.json,965fc211ad3480f98bf29f87ac43eb700826734cfe6286b7361493a9adb31f6c,14156,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/atomic.response.json,949e520c7c8b81cebc91e142c5b21fd87f9e968c2686640ef11933383d21aa73,81234,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.parsed.json,d847f0f29a5442eeb392eea125d9863a41bd802d371f82c7de0d34568779f931,20912,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.request.json,cb725686b6c9ce027068241ef27b1bac1c02ecb61808108c6cc79232c5ebe597,14426,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/complete.response.json,c5e91f171856e046b120eee4315088b31c68e716c3e14c340db9be87191f4d82,130557,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.parsed.json,daa1a85a601201ba288439306b771b1cdfcb703afb66206215a97f2ccd15e44e,20309,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.request.json,4e5d94f56a5125295ef6b5c5ddae4a4181a133d849c58339a70bb284f5a88f1f,14177,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conceptually_sound.response.json,94cd0c934fc0d0cee9ec0110b6166d2dc7382f125194485667853e92ff640f45,78723,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.parsed.json,a6e77be30cb9879f3a0b16b890dbcc6b44ddd13042adfcc82c05bb46673e885d,22112,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.request.json,a21492550f1101c77a00e24d747f94fc91d8998a89d1d29615ad165cff799879,14207,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/conflict_free.response.json,cc14f66c64bbd49db23653dd184b7915164e3298c0e996d3ccd31c9ed1ee2276,111782,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.parsed.json,a3ea98f116042bd6d019d82802da337d039d16231a40e816aa895daaac97eebd,21131,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.request.json,8d5a8c8c6aeb559201b24ed8db635d88bc7f73f6b12bbeea02eb23a88b0d51ac,14172,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/estimatable.response.json,d83fd29217d79bc658ce7700c84ed9ce76d8e11e7c1102a8206520ad65182f0d,68086,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.parsed.json,4bfc846365c1c0a53a333510332449065a5f60b7de6bb202472c6cfcf725b352,19861,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.request.json,1f916f6dff9d775d4834bbe0639494edb363d06d6ce057d64113e234b4165bbc,14092,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/full_sentence.response.json,774e6613598ca3bf7e8671902bd88029eee77a9b92c6bdfcf51f28b090b76e16,53608,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.parsed.json,1283d16637792c288ac2f069bea2bd502d15ff670fdfa3c79fda407c5934fbb4,22954,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.request.json,6823b159595f0c549f46684c12a01b45723639809ca05cbca7e639124449d0ce,14277,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/independent.response.json,f13f1a2c4b7c9d4b6093bbcb2e678273597775d27472cf2e45348fe00853a66c,127340,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.parsed.json,45725969ce3ed8ccfcdd7ded715032acf406a2cafa9dc564b02cad49a0fff5b6,19198,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.request.json,4b1025c67766028eb18a527b3acebce030fe2e565034cf205ff5642048aa7dda,14202,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/minimal.response.json,c6f2ad51eb1ff17d1b6ee0b1c55d44c902c88471757bbecd240f23cb21d6b673,86482,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.parsed.json,414c8edc922a557d0a8a4966a173e53f276fd440582ea5f5ea4904a36408ff3b,23222,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.request.json,c86d2a1d8c671a0413a121620986f1cce8e73e86b00243ba27f2a7781f335586,14256,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/problem_oriented.response.json,41282e699391514966a2cc510ef69526dbb95bd9005818d33375ead66ab1c019,77158,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.parsed.json,4cafe5a1a87cd06f5f8c340679de26093ffd36eb5f2034c4643e1f6e271f7e38,21041,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.request.json,a6e60862e4076355b88e2ccbef5418dbcdc4131575d569d72843a50673ee7ff1,14123,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unambiguous.response.json,99ba2df6f91068d9175e7670ae88d7067b0344e642f0554fad3bd6715551cf2b,76822,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.parsed.json,c7c19fa0abe2da6883f9d17da43019526b8950dbbbefdb1bceda62267342d12e,20499,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.request.json,0831d557a02ec22caba9ef47e60456bc7bc45575c06bd221da58ef20a5a756ff,14272,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/uniform.response.json,d43aefa8c92da67af031d78d0e4e7990f6231631ec5d40b076ea0a6b42197766,85382,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.parsed.json,8b7b29fe579795e87a4b256e578d1067657dbd5acb4edffad1a865e962b005a3,22985,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.request.json,bee56080bc438247ee98dba0940fe49216ce7d0a9caf7974d9a1b06431cce930,14222,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/unique.response.json,dca14b4057f2b25309107d7babd91d2c6317d01620230ebb283920e8191fc6d8,107367,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.parsed.json,072e54845cecedadb028982290eb3bb856fd04d9d7b703503331b2c914bd9a80,25729,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.request.json,4efe62c86faeeb0567bb0cba485056ab74cdd5182375e4598d907bb1398b187d,14058,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/BADCamp/run_05/well_formed.response.json,356aea4632061bd3e1358875336a31abce21b62ed69349c16aeff8ceb345d0b2,46124,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.parsed.json,1f2270316c1f9f4935413bd73fe29e6d19514eeba6d990ac07688d9ce98d82f1,15014,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.request.json,99698169f290be0f1a6dba0ac351d96a02f9650e7b46d5b6640f70a1dfbe0da2,11357,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/atomic.response.json,97f4896b54e7dc37e29898d1cc15730a312ceda3b311316c4cbbc672b188a29b,47197,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.parsed.json,a364faf334133d17e885c95558af455b7d33132f90f46b8df715ecb53881df51,15873,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.request.json,6c55c4b26bd53306eae8b3865892c15b9d20b639a7794058cc643ecfbc2995d9,11627,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/complete.response.json,295c16d09cb87f7cf15164f7e7aef7087ef746a3d5b2e8dbda354bbf29ceb479,96569,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.parsed.json,26deeb70d7df45d33c1fa437fcbfe2835f990db5e9a0d9cb7abc415d9290dd68,17111,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.request.json,bbbfd933aea7e1d93c421fad80bfd3d8670ff141b4feb23faf4d0919a600faa2,11378,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conceptually_sound.response.json,527426ade57619b26b8c386216f41bf907cebeeb1fb313c6d73145315f4de37c,87962,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.parsed.json,cea0f77145a0de577ebd13202505b66882e7ccb0a36ae6953453f0b811d345ba,17857,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.request.json,81342d94d1324de626a53e60863040e94e4683f77a0b91f64c88cea1a2491575,11408,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/conflict_free.response.json,477c9885f018525ce85dbce6e84b4fab8ea87191cbdd41e38d030566ab88e349,110530,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.parsed.json,271045abddddf5dbc486cffba7c6d40bc1a4ea360492f6db705efd10e1d998b2,17466,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.request.json,fdca5490ca8a0fb9ba4ccf5a1fe1e62e4366a58c9c69e3dff953dd57a2376ea0,11373,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/estimatable.response.json,1238a071c5204f620531f0c53a45392c14ca5f00f4dcbeac13d365394248337d,62198,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/full_sentence.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/full_sentence.parsed.json,766e80690a006d480fdca53add0f0700d0164fd0f9fe393bf67e76a375057d4c,16078,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/full_sentence.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/full_sentence.request.json,f735a0b2a852df76f3ed20af282d5a528f0058e8147ea7917bdade5cd3d7bbcb,11293,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/full_sentence.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/full_sentence.response.json,88663bd845b17eb6bf40640935f7993bca17fe81b3a6a363211a2e42c3a39991,36911,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/independent.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/independent.parsed.json,4a17a5f60fc4b91ca14c0ddd42ce225b66b004c06b46c7abfa893a780a3c9020,20663,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/independent.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/independent.request.json,4e0c388c1e69522b6a9e169a0ac245449a6a34390644747c6cc92ccaa118ed3c,11478,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/independent.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/independent.response.json,b4b33be951ad44af95a648984888aba47bb67b5b73e7f8a42beacf0ebd232f51,84235,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/minimal.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/minimal.parsed.json,0025eb5f1f396cfc72f3b2bbb5a607c96098f8cc34ab6b7014157651c214eb85,14973,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/minimal.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/minimal.request.json,47e3c2b2c4ba397cd17c9301be3e27f6aa9d80b86107be641ec68e43fc445176,11403,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/minimal.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/minimal.response.json,9bbcb554cc897eeda56425af5e28f12197dc312fdf21d24d6755701b40fb4ec3,35657,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/problem_oriented.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/problem_oriented.parsed.json,fba89894ea69f9718c2f742578df14815740366b6d7efc80ff2126c6e6fd07c6,17677,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/problem_oriented.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/problem_oriented.request.json,5baa9be8fc46ede20064250b80e805480abd028cbc4deda861aac86fab7bd40e,11457,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/problem_oriented.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/problem_oriented.response.json,7f655b600783d78b3c3351bbfe20bafc5aabd8698c4d9d2864b98716c4851a7e,69459,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unambiguous.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unambiguous.parsed.json,753a0a78c72b4d32bf72bd98038971c19d8a86f34fd856f96acdeeaf2ab619c7,16035,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unambiguous.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unambiguous.request.json,33d084dedd121188183125c7ec4dbab8804ffe1b7588ad5fa68cc81e3ea9c1a0,11324,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unambiguous.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unambiguous.response.json,42fa2b9620a73c471a97617d6fc1aa9d479765fa2263cda0cc841ab1c29babcf,70687,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/uniform.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/uniform.parsed.json,845eb6d9b4954a3c0a89734a6923a254acadd5e0bc4eeeb487c5eb7de60dbe90,19735,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/uniform.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/uniform.request.json,29a9410e68d6c94d6012683b1cf2605ca6527219b5c302e1adffab32d4d03e87,11473,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/uniform.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/uniform.response.json,51a4f317acfb81bcae9491797a133098a3cefae3e47b2fe901faf53f2c1b5bff,50301,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unique.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unique.parsed.json,29ad5d36e074c9f9bdccd792445a9809cd341878271821fed6ceed9e69692c3a,16006,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unique.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unique.request.json,72ed807584419615070aec526b95a0e06c6045962f33dd0bb2e451507a2a517d,11423,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unique.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/unique.response.json,e8af81c6d78dadb142bfb2fc8edacdcb5d0b12253c8b2836d992756c70cf30aa,68737,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/well_formed.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/well_formed.parsed.json,4b05e4122c3aaa38a5086cd3599a43766aa3d7a4b7f669f0a965a3cabef97a0b,18102,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/well_formed.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/well_formed.request.json,80a48b44f6c3ca87efe77f6997a10b750d43c840f12cf6867ed11eca5376bcab,11259,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/well_formed.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_01/well_formed.response.json,42d19774efd0cd70a0ca7edcb106720421ddce2abeb0748b12bbe03311dd501a,27346,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.parsed.json,7cc5d29aeac084f4e4f62073eba0af564f9d970226ca0a92e32fac37a4a6fec8,14745,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.request.json,99698169f290be0f1a6dba0ac351d96a02f9650e7b46d5b6640f70a1dfbe0da2,11357,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/atomic.response.json,7ecf2ae4b0584a3e5fad9a6b3ea017f5bd416ced2ea599ca6240f176cfb6a897,29475,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.parsed.json,outputs/parsed/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.parsed.json,a0a46ae2f6fa7e4c00693a21aa7e166d5c7b79b788e7b7d46036c22545e19b3b,21713,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.request.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.request.json,6c55c4b26bd53306eae8b3865892c15b9d20b639a7794058cc643ecfbc2995d9,11627,RQ1-RQ4,unchanged,moved
results/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.response.json,outputs/raw/one_shot/DeepSeek-V4-Pro/PlanningPoker/run_02/complete.response.json,570ebeaed14f0b2913cfd6438302b86e22349065ec376e9a56bb03af6fddb0fc,91392,RQ1-RQ4,unchanged,moved
