level,model,project,run,criterion,dimension,n,TP,FP,FN,TN,precision,recall,F1,specificity,accuracy,balanced_accuracy,FPR,FNR,NPV,MCC
project,GPT-4.1,BADCamp,4,,,790,44,46,58,642,0.4888888888888889,0.43137254901960786,0.4583333333333333,0.9331395348837209,0.8683544303797468,0.6822560419516643,0.06686046511627906,0.5686274509803921,0.9171428571428571,0.3847122013621857
project,GPT-4.1,BADCamp,5,,,790,44,40,58,648,0.5238095238095238,0.43137254901960786,0.4731182795698925,0.9418604651162791,0.8759493670886076,0.6866165070679435,0.05813953488372093,0.5686274509803921,0.9178470254957507,0.40600591758010446
project,GPT-4.1,PlanningPoker,1,,,645,18,7,25,595,0.72,0.4186046511627907,0.5294117647058824,0.9883720930232558,0.9503875968992248,0.7034883720930233,0.011627906976744186,0.5813953488372093,0.9596774193548387,0.5259400186578375
project,GPT-4.1,PlanningPoker,2,,,645,24,31,19,571,0.43636363636363634,0.5581395348837209,0.4897959183673469,0.9485049833887044,0.9224806201550387,0.7533222591362126,0.05149501661129568,0.4418604651162791,0.9677966101694915,0.4525103019928289
project,GPT-4.1,PlanningPoker,3,,,645,16,26,27,576,0.38095238095238093,0.37209302325581395,0.3764705882352941,0.9568106312292359,0.9178294573643411,0.6644518272425249,0.04318936877076412,0.627906976744186,0.9552238805970149,0.3325200760476249
project,GPT-4.1,PlanningPoker,4,,,645,23,32,20,570,0.41818181818181815,0.5348837209302325,0.46938775510204084,0.946843853820598,0.9193798449612403,0.7408637873754153,0.053156146179401995,0.46511627906976744,0.9661016949152542,0.4302556969767881
project,GPT-4.1,PlanningPoker,5,,,645,23,29,20,573,0.4423076923076923,0.5348837209302325,0.4842105263157895,0.9518272425249169,0.924031007751938,0.7433554817275747,0.04817275747508306,0.46511627906976744,0.9662731871838112,0.44593810501757075
project,GPT-4.1,Zooniverse,1,,,680,18,78,51,533,0.1875,0.2608695652173913,0.21818181818181817,0.8723404255319149,0.8102941176470588,0.5666049953746531,0.1276595744680851,0.7391304347826086,0.9126712328767124,0.11551540591996136
project,GPT-4.1,Zooniverse,2,,,680,20,92,49,519,0.17857142857142858,0.2898550724637681,0.22099447513812154,0.8494271685761048,0.7926470588235294,0.5696411205199364,0.15057283142389524,0.7101449275362319,0.9137323943661971,0.1133855516161567
project,GPT-4.1,Zooniverse,3,,,680,29,87,40,524,0.25,0.42028985507246375,0.31351351351351353,0.8576104746317512,0.8132352941176471,0.6389501648521074,0.14238952536824878,0.5797101449275363,0.9290780141843972,0.22308258377699516
project,GPT-4.1,Zooniverse,4,,,680,22,89,47,522,0.1981981981981982,0.3188405797101449,0.24444444444444444,0.8543371522094927,0.8,0.5865888659598189,0.14566284779050737,0.6811594202898551,0.9173989455184535,0.1414879894734465
project,GPT-4.1,Zooniverse,5,,,680,19,98,50,513,0.1623931623931624,0.2753623188405797,0.20430107526881722,0.839607201309329,0.7823529411764706,0.5574847600749544,0.16039279869067102,0.7246376811594203,0.911190053285968,0.09197731784367742
project,GPT-5.2,BADCamp,1,,,790,74,95,28,593,0.4378698224852071,0.7254901960784313,0.5461254612546126,0.8619186046511628,0.8443037974683544,0.7937044003647971,0.1380813953488372,0.27450980392156865,0.9549114331723028,0.4803365136389716
project,GPT-5.2,BADCamp,2,,,790,72,87,30,601,0.4528301886792453,0.7058823529411765,0.5517241379310345,0.873546511627907,0.8518987341772152,0.7897144322845417,0.12645348837209303,0.29411764705882354,0.9524564183835182,0.4845975222341044
project,GPT-5.2,BADCamp,3,,,790,67,84,35,604,0.44370860927152317,0.6568627450980392,0.5296442687747036,0.877906976744186,0.8493670886075949,0.7673848609211127,0.12209302325581395,0.3431372549019608,0.945226917057903,0.45606024079034413
project,GPT-5.2,BADCamp,4,,,790,61,90,41,598,0.40397350993377484,0.5980392156862745,0.48221343873517786,0.8691860465116279,0.8341772151898734,0.7336126310989513,0.1308139534883721,0.4019607843137255,0.9358372456964006,0.39845723659757526
project,GPT-5.2,BADCamp,5,,,790,73,83,29,605,0.46794871794871795,0.7156862745098039,0.5658914728682171,0.8793604651162791,0.8582278481012658,0.7975233698130415,0.12063953488372094,0.28431372549019607,0.9542586750788643,0.5012316157896378
project,GPT-5.2,PlanningPoker,1,,,645,23,78,20,524,0.22772277227722773,0.5348837209302325,0.3194444444444444,0.8704318936877077,0.8480620155038759,0.7026578073089701,0.12956810631229235,0.46511627906976744,0.9632352941176471,0.2782054745095648
project,GPT-5.2,PlanningPoker,2,,,645,32,86,11,516,0.2711864406779661,0.7441860465116279,0.39751552795031053,0.8571428571428571,0.8496124031007752,0.8006644518272426,0.14285714285714285,0.2558139534883721,0.9791271347248577,0.3879700863041045
project,GPT-5.2,PlanningPoker,3,,,645,30,93,13,509,0.24390243902439024,0.6976744186046512,0.3614457831325301,0.845514950166113,0.8356589147286821,0.771594684385382,0.15448504983388706,0.3023255813953488,0.975095785440613,0.34490217063547635
project,GPT-5.2,PlanningPoker,4,,,645,31,84,12,518,0.26956521739130435,0.7209302325581395,0.3924050632911392,0.8604651162790697,0.8511627906976744,0.7906976744186046,0.13953488372093023,0.27906976744186046,0.9773584905660377,0.3788935144919165
project,GPT-5.2,PlanningPoker,5,,,645,27,75,16,527,0.2647058823529412,0.627906976744186,0.3724137931034483,0.8754152823920266,0.8589147286821706,0.7516611295681064,0.12458471760797342,0.37209302325581395,0.9705340699815838,0.34409519649089565
project,GPT-5.2,Zooniverse,1,,,680,36,144,33,467,0.2,0.5217391304347826,0.2891566265060241,0.7643207855973814,0.7397058823529412,0.643029958016082,0.23567921440261866,0.4782608695652174,0.934,0.1957856704366026
project,GPT-5.2,Zooniverse,2,,,680,37,119,32,492,0.23717948717948717,0.5362318840579711,0.3288888888888889,0.8052373158756138,0.7779411764705882,0.6707345999667924,0.19476268412438624,0.463768115942029,0.9389312977099237,0.24522725952850913
project,GPT-5.2,Zooniverse,3,,,680,37,149,32,462,0.1989247311827957,0.5362318840579711,0.2901960784313726,0.7561374795417348,0.7338235294117647,0.6461846817998529,0.24386252045826515,0.463768115942029,0.9352226720647774,0.19804189182101356
project,GPT-5.2,Zooniverse,4,,,680,37,181,32,430,0.16972477064220184,0.5362318840579711,0.2578397212543554,0.7037643207855974,0.6867647058823529,0.6199981024217842,0.29623567921440264,0.463768115942029,0.9307359307359307,0.15527455382861308
project,GPT-5.2,Zooniverse,5,,,680,36,167,33,444,0.17733990147783252,0.5217391304347826,0.2647058823529412,0.7266775777414075,0.7058823529411765,0.624208354088095,0.2733224222585925,0.4782608695652174,0.9308176100628931,0.16391501755932963
project,AQUSA,PlanningPoker,1,,,254,1,4,9,240,0.2,0.1,0.13333333333333333,0.9836065573770492,0.9488188976377953,0.5418032786885246,0.01639344262295082,0.9,0.963855421686747,0.11704438352519782
project,AQUSA,BADCamp,1,,,321,5,10,6,300,0.3333333333333333,0.45454545454545453,0.38461538461538464,0.967741935483871,0.9501557632398754,0.7111436950146628,0.03225806451612903,0.5454545454545454,0.9803921568627451,0.3639812061639621
project,AQUSA,Zooniverse,1,,,260,2,6,9,243,0.25,0.18181818181818182,0.21052631578947367,0.9759036144578314,0.9423076923076923,0.5788608981380066,0.024096385542168676,0.8181818181818182,0.9642857142857143,0.18384103941566307
project_dimension,DeepSeek-V4-Pro,BADCamp,1,,Syntactic,185,6,1,3,175,0.8571428571428571,0.6666666666666666,0.75,0.9943181818181818,0.9783783783783784,0.8304924242424242,0.005681818181818182,0.3333333333333333,0.9831460674157303,0.7452638777526079
project_dimension,DeepSeek-V4-Pro,BADCamp,1,,Pragmatic,371,12,36,24,299,0.25,0.3333333333333333,0.2857142857142857,0.8925373134328358,0.8382749326145552,0.6129353233830845,0.10746268656716418,0.6666666666666666,0.9256965944272446,0.1992101990810085
project_dimension,DeepSeek-V4-Pro,BADCamp,1,,Semantic,234,30,10,27,167,0.75,0.5263157894736842,0.6185567010309279,0.943502824858757,0.8418803418803419,0.7349093071662206,0.05649717514124294,0.47368421052631576,0.8608247422680413,0.5357021877987261
project_dimension,DeepSeek-V4-Pro,BADCamp,2,,Syntactic,185,6,1,3,175,0.8571428571428571,0.6666666666666666,0.75,0.9943181818181818,0.9783783783783784,0.8304924242424242,0.005681818181818182,0.3333333333333333,0.9831460674157303,0.7452638777526079
project_dimension,DeepSeek-V4-Pro,BADCamp,2,,Pragmatic,371,13,50,23,285,0.20634920634920634,0.3611111111111111,0.26262626262626265,0.8507462686567164,0.8032345013477089,0.6059286898839138,0.14925373134328357,0.6388888888888888,0.9253246753246753,0.1670212069028587
project_dimension,DeepSeek-V4-Pro,BADCamp,2,,Semantic,234,28,10,29,167,0.7368421052631579,0.49122807017543857,0.5894736842105263,0.943502824858757,0.8333333333333334,0.7173654475170979,0.05649717514124294,0.5087719298245614,0.8520408163265306,0.5059699591606575
project_dimension,DeepSeek-V4-Pro,BADCamp,3,,Syntactic,185,6,2,3,174,0.75,0.6666666666666666,0.7058823529411765,0.9886363636363636,0.972972972972973,0.8276515151515151,0.011363636363636364,0.3333333333333333,0.9830508474576272,0.6930876147394264
project_dimension,DeepSeek-V4-Pro,BADCamp,3,,Pragmatic,371,14,40,22,295,0.25925925925925924,0.3888888888888889,0.3111111111111111,0.8805970149253731,0.8328840970350404,0.634742951907131,0.11940298507462686,0.6111111111111112,0.9305993690851735,0.22619510175142063
project_dimension,DeepSeek-V4-Pro,BADCamp,3,,Semantic,234,28,19,29,158,0.5957446808510638,0.49122807017543857,0.5384615384615384,0.8926553672316384,0.7948717948717948,0.6919417187035385,0.10734463276836158,0.5087719298245614,0.8449197860962567,0.4112952592905669
project_dimension,DeepSeek-V4-Pro,BADCamp,4,,Syntactic,185,7,1,2,175,0.875,0.7777777777777778,0.8235294117647058,0.9943181818181818,0.9837837837837838,0.8860479797979798,0.005681818181818182,0.2222222222222222,0.9887005649717514,0.8166147907768
project_dimension,DeepSeek-V4-Pro,BADCamp,4,,Pragmatic,371,14,48,22,287,0.22580645161290322,0.3888888888888889,0.2857142857142857,0.8567164179104477,0.8113207547169812,0.6228026533996683,0.14328358208955225,0.6111111111111112,0.9288025889967637,0.19486611006762658
project_dimension,DeepSeek-V4-Pro,BADCamp,4,,Semantic,234,28,8,29,169,0.7777777777777778,0.49122807017543857,0.6021505376344086,0.9548022598870056,0.8418803418803419,0.7230151650312221,0.04519774011299435,0.5087719298245614,0.8535353535353535,0.5306456485568795
project_dimension,DeepSeek-V4-Pro,BADCamp,5,,Syntactic,185,7,3,2,173,0.7,0.7777777777777778,0.7368421052631579,0.9829545454545454,0.972972972972973,0.8803661616161615,0.017045454545454544,0.2222222222222222,0.9885714285714285,0.7237530950320991
project_dimension,DeepSeek-V4-Pro,BADCamp,5,,Pragmatic,371,12,50,24,285,0.1935483870967742,0.3333333333333333,0.24489795918367346,0.8507462686567164,0.8005390835579514,0.5920398009950248,0.14925373134328357,0.6666666666666666,0.9223300970873787,0.14605089951051012
project_dimension,DeepSeek-V4-Pro,BADCamp,5,,Semantic,234,28,3,29,174,0.9032258064516129,0.49122807017543857,0.6363636363636364,0.9830508474576272,0.8632478632478633,0.7371394588165329,0.01694915254237288,0.5087719298245614,0.8571428571428571,0.6005221284612965
project_dimension,DeepSeek-V4-Pro,PlanningPoker,1,,Syntactic,150,0,1,8,141,0.0,0.0,0.0,0.9929577464788732,0.94,0.4964788732394366,0.007042253521126761,1.0,0.9463087248322147,-0.01944498834157844
project_dimension,DeepSeek-V4-Pro,PlanningPoker,1,,Pragmatic,297,6,43,1,247,0.12244897959183673,0.8571428571428571,0.21428571428571427,0.8517241379310345,0.8518518518518519,0.8544334975369459,0.1482758620689655,0.14285714285714285,0.9959677419354839,0.28972694999874204
project_dimension,DeepSeek-V4-Pro,PlanningPoker,1,,Semantic,198,23,14,5,156,0.6216216216216216,0.8214285714285714,0.7076923076923077,0.9176470588235294,0.9040404040404041,0.8695378151260504,0.08235294117647059,0.17857142857142858,0.968944099378882,0.660660830119157
project_dimension,DeepSeek-V4-Pro,PlanningPoker,2,,Syntactic,150,0,1,8,141,0.0,0.0,0.0,0.9929577464788732,0.94,0.4964788732394366,0.007042253521126761,1.0,0.9463087248322147,-0.01944498834157844
project_dimension,DeepSeek-V4-Pro,PlanningPoker,2,,Pragmatic,297,7,45,0,245,0.1346153846153846,1.0,0.23728813559322035,0.8448275862068966,0.8484848484848485,0.9224137931034483,0.15517241379310345,0.0,1.0,0.33723402920068485
project_dimension,DeepSeek-V4-Pro,PlanningPoker,2,,Semantic,198,23,16,5,154,0.5897435897435898,0.8214285714285714,0.6865671641791045,0.9058823529411765,0.8939393939393939,0.863655462184874,0.09411764705882353,0.17857142857142858,0.9685534591194969,0.6372248760692836
project_dimension,DeepSeek-V4-Pro,PlanningPoker,3,,Syntactic,150,0,1,8,141,0.0,0.0,0.0,0.9929577464788732,0.94,0.4964788732394366,0.007042253521126761,1.0,0.9463087248322147,-0.01944498834157844
project_dimension,DeepSeek-V4-Pro,PlanningPoker,3,,Pragmatic,297,5,36,2,254,0.12195121951219512,0.7142857142857143,0.20833333333333334,0.8758620689655172,0.8720538720538721,0.7950738916256157,0.12413793103448276,0.2857142857142857,0.9921875,0.25953557040077574
project_dimension,DeepSeek-V4-Pro,PlanningPoker,3,,Semantic,198,23,10,5,160,0.696969696969697,0.8214285714285714,0.7540983606557377,0.9411764705882353,0.9242424242424242,0.8813025210084033,0.058823529411764705,0.17857142857142858,0.9696969696969697,0.7130240959073808
project_dimension,DeepSeek-V4-Pro,PlanningPoker,4,,Syntactic,150,0,1,8,141,0.0,0.0,0.0,0.9929577464788732,0.94,0.4964788732394366,0.007042253521126761,1.0,0.9463087248322147,-0.01944498834157844
project_dimension,DeepSeek-V4-Pro,PlanningPoker,4,,Pragmatic,297,7,33,0,257,0.175,1.0,0.2978723404255319,0.8862068965517241,0.8888888888888888,0.943103448275862,0.11379310344827587,0.0,1.0,0.3938098613500578
project_dimension,DeepSeek-V4-Pro,PlanningPoker,4,,Semantic,198,21,7,7,163,0.75,0.75,0.75,0.9588235294117647,0.9292929292929293,0.8544117647058824,0.041176470588235294,0.25,0.9588235294117647,0.7088235294117647
project_dimension,DeepSeek-V4-Pro,PlanningPoker,5,,Syntactic,150,0,1,8,141,0.0,0.0,0.0,0.9929577464788732,0.94,0.4964788732394366,0.007042253521126761,1.0,0.9463087248322147,-0.01944498834157844
project_dimension,DeepSeek-V4-Pro,PlanningPoker,5,,Pragmatic,297,7,45,0,245,0.1346153846153846,1.0,0.23728813559322035,0.8448275862068966,0.8484848484848485,0.9224137931034483,0.15517241379310345,0.0,1.0,0.33723402920068485
project_dimension,DeepSeek-V4-Pro,PlanningPoker,5,,Semantic,198,23,9,5,161,0.71875,0.8214285714285714,0.7666666666666667,0.9470588235294117,0.9292929292929293,0.8842436974789916,0.052941176470588235,0.17857142857142858,0.9698795180722891,0.7274634729211804
project_dimension,DeepSeek-V4-Pro,Zooniverse,1,,Syntactic,142,3,0,5,134,1.0,0.375,0.5454545454545454,1.0,0.9647887323943662,0.6875,0.0,0.625,0.9640287769784173,0.6012576746844123
project_dimension,DeepSeek-V4-Pro,Zooniverse,1,,Pragmatic,330,8,32,4,286,0.2,0.6666666666666666,0.3076923076923077,0.89937106918239,0.8909090909090909,0.7830188679245282,0.10062893081761007,0.3333333333333333,0.9862068965517241,0.3246538620186389
project_dimension,DeepSeek-V4-Pro,Zooniverse,1,,Semantic,208,34,20,15,139,0.6296296296296297,0.6938775510204082,0.6601941747572816,0.8742138364779874,0.8317307692307693,0.7840456937491977,0.12578616352201258,0.30612244897959184,0.9025974025974026,0.5498668868026225
project_dimension,DeepSeek-V4-Pro,Zooniverse,2,,Syntactic,142,3,0,5,134,1.0,0.375,0.5454545454545454,1.0,0.9647887323943662,0.6875,0.0,0.625,0.9640287769784173,0.6012576746844123
project_dimension,DeepSeek-V4-Pro,Zooniverse,2,,Pragmatic,330,11,35,1,283,0.2391304347826087,0.9166666666666666,0.3793103448275862,0.889937106918239,0.8909090909090909,0.9033018867924528,0.11006289308176101,0.08333333333333333,0.9964788732394366,0.4359396253408379
project_dimension,DeepSeek-V4-Pro,Zooniverse,2,,Semantic,208,35,73,14,86,0.32407407407407407,0.7142857142857143,0.445859872611465,0.5408805031446541,0.5817307692307693,0.6275831087151842,0.4591194968553459,0.2857142857142857,0.86,0.2167244453412649
project_dimension,DeepSeek-V4-Pro,Zooniverse,3,,Syntactic,142,3,3,5,131,0.5,0.375,0.42857142857142855,0.9776119402985075,0.9436619718309859,0.6763059701492538,0.022388059701492536,0.625,0.9632352941176471,0.4041562765485318
project_dimension,DeepSeek-V4-Pro,Zooniverse,3,,Pragmatic,330,11,72,1,246,0.13253012048192772,0.9166666666666666,0.23157894736842105,0.7735849056603774,0.7787878787878788,0.845125786163522,0.22641509433962265,0.08333333333333333,0.9959514170040485,0.2977995689464496
project_dimension,DeepSeek-V4-Pro,Zooniverse,3,,Semantic,208,22,27,27,132,0.4489795918367347,0.4489795918367347,0.4489795918367347,0.8301886792452831,0.7403846153846154,0.6395841355410089,0.16981132075471697,0.5510204081632653,0.8301886792452831,0.2791682710820177
project_dimension,DeepSeek-V4-Pro,Zooniverse,4,,Syntactic,142,3,0,5,134,1.0,0.375,0.5454545454545454,1.0,0.9647887323943662,0.6875,0.0,0.625,0.9640287769784173,0.6012576746844123
project_dimension,DeepSeek-V4-Pro,Zooniverse,4,,Pragmatic,330,8,66,4,252,0.10810810810810811,0.6666666666666666,0.18604651162790697,0.7924528301886793,0.7878787878787878,0.729559748427673,0.20754716981132076,0.3333333333333333,0.984375,0.20606018068082235
project_dimension,DeepSeek-V4-Pro,Zooniverse,4,,Semantic,208,27,74,22,85,0.26732673267326734,0.5510204081632653,0.36,0.5345911949685535,0.5384615384615384,0.5428058015659094,0.46540880503144655,0.4489795918367347,0.794392523364486,0.07269033259997677
project_dimension,DeepSeek-V4-Pro,Zooniverse,5,,Syntactic,142,3,3,5,131,0.5,0.375,0.42857142857142855,0.9776119402985075,0.9436619718309859,0.6763059701492538,0.022388059701492536,0.625,0.9632352941176471,0.4041562765485318
project_dimension,DeepSeek-V4-Pro,Zooniverse,5,,Pragmatic,330,8,34,4,284,0.19047619047619047,0.6666666666666666,0.2962962962962963,0.8930817610062893,0.8848484848484849,0.779874213836478,0.1069182389937107,0.3333333333333333,0.9861111111111112,0.31439539502114555
project_dimension,DeepSeek-V4-Pro,Zooniverse,5,,Semantic,208,25,70,24,89,0.2631578947368421,0.5102040816326531,0.3472222222222222,0.559748427672956,0.5480769230769231,0.5349762546528045,0.44025157232704404,0.4897959183673469,0.7876106194690266,0.059593497652159766
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,1,,Syntactic,185,7,1,2,175,0.875,0.7777777777777778,0.8235294117647058,0.9943181818181818,0.9837837837837838,0.8860479797979798,0.005681818181818182,0.2222222222222222,0.9887005649717514,0.8166147907768
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,1,,Pragmatic,371,11,51,25,284,0.1774193548387097,0.3055555555555556,0.22448979591836735,0.8477611940298507,0.7951482479784366,0.5766583747927032,0.15223880597014924,0.6944444444444444,0.919093851132686,0.1216432942319519
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,1,,Semantic,234,23,17,34,160,0.575,0.40350877192982454,0.4742268041237113,0.903954802259887,0.782051282051282,0.6537317870948558,0.096045197740113,0.5964912280701754,0.8247422680412371,0.35057978619233093
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,2,,Syntactic,185,7,2,2,174,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9886363636363636,0.9783783783783784,0.8832070707070707,0.011363636363636364,0.2222222222222222,0.9886363636363636,0.7664141414141414
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,2,,Pragmatic,371,8,51,28,284,0.13559322033898305,0.2222222222222222,0.16842105263157894,0.8477611940298507,0.7870619946091644,0.5349917081260365,0.15223880597014924,0.7777777777777778,0.9102564102564102,0.05664550982170776
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,2,,Semantic,234,27,17,30,160,0.6136363636363636,0.47368421052631576,0.5346534653465347,0.903954802259887,0.7991452991452992,0.6888195063931014,0.096045197740113,0.5263157894736842,0.8421052631578947,0.4148563824122292
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,3,,Syntactic,185,7,2,2,174,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9886363636363636,0.9783783783783784,0.8832070707070707,0.011363636363636364,0.2222222222222222,0.9886363636363636,0.7664141414141414
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,3,,Pragmatic,371,8,52,28,283,0.13333333333333333,0.2222222222222222,0.16666666666666666,0.844776119402985,0.784366576819407,0.5334991708126036,0.15522388059701492,0.7777777777777778,0.909967845659164,0.053861927025623445
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,3,,Semantic,234,28,19,29,158,0.5957446808510638,0.49122807017543857,0.5384615384615384,0.8926553672316384,0.7948717948717948,0.6919417187035385,0.10734463276836158,0.5087719298245614,0.8449197860962567,0.4112952592905669
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,4,,Syntactic,185,7,1,2,175,0.875,0.7777777777777778,0.8235294117647058,0.9943181818181818,0.9837837837837838,0.8860479797979798,0.005681818181818182,0.2222222222222222,0.9887005649717514,0.8166147907768
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,4,,Pragmatic,371,7,51,29,284,0.1206896551724138,0.19444444444444445,0.14893617021276595,0.8477611940298507,0.784366576819407,0.5211028192371476,0.15223880597014924,0.8055555555555556,0.9073482428115016,0.03439996200416947
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,4,,Semantic,234,27,18,30,159,0.6,0.47368421052631576,0.5294117647058824,0.8983050847457628,0.7948717948717948,0.6859946476360392,0.1016949152542373,0.5263157894736842,0.8412698412698413,0.4051514004403665
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,5,,Syntactic,185,7,1,2,175,0.875,0.7777777777777778,0.8235294117647058,0.9943181818181818,0.9837837837837838,0.8860479797979798,0.005681818181818182,0.2222222222222222,0.9887005649717514,0.8166147907768
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,5,,Pragmatic,371,7,51,29,284,0.1206896551724138,0.19444444444444445,0.14893617021276595,0.8477611940298507,0.784366576819407,0.5211028192371476,0.15223880597014924,0.8055555555555556,0.9073482428115016,0.03439996200416947
project_dimension,Gemini-3.1-Pro-Preview,BADCamp,5,,Semantic,234,26,17,31,160,0.6046511627906976,0.45614035087719296,0.52,0.903954802259887,0.7948717948717948,0.68004757656854,0.096045197740113,0.543859649122807,0.837696335078534,0.3991079928854159
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,1,,Syntactic,150,0,0,8,142,,0.0,0.0,1.0,0.9466666666666667,0.5,0.0,1.0,0.9466666666666667,
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,1,,Pragmatic,297,7,50,0,240,0.12280701754385964,1.0,0.21875,0.8275862068965517,0.8316498316498316,0.9137931034482758,0.1724137931034483,0.0,1.0,0.3187999275868818
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,1,,Semantic,198,24,5,4,165,0.8275862068965517,0.8571428571428571,0.8421052631578947,0.9705882352941176,0.9545454545454546,0.9138655462184874,0.029411764705882353,0.14285714285714285,0.9763313609467456,0.815737437329076
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,2,,Syntactic,150,0,0,8,142,,0.0,0.0,1.0,0.9466666666666667,0.5,0.0,1.0,0.9466666666666667,
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,2,,Pragmatic,297,7,50,0,240,0.12280701754385964,1.0,0.21875,0.8275862068965517,0.8316498316498316,0.9137931034482758,0.1724137931034483,0.0,1.0,0.3187999275868818
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,2,,Semantic,198,26,5,2,165,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.9705882352941176,0.9646464646464646,0.9495798319327731,0.029411764705882353,0.07142857142857142,0.9880239520958084,0.8621864835528317
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,3,,Syntactic,150,0,0,8,142,,0.0,0.0,1.0,0.9466666666666667,0.5,0.0,1.0,0.9466666666666667,
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,3,,Pragmatic,297,7,47,0,243,0.12962962962962962,1.0,0.22950819672131148,0.8379310344827586,0.8417508417508418,0.9189655172413793,0.16206896551724137,0.0,1.0,0.3295765308015309
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,3,,Semantic,198,26,20,2,150,0.5652173913043478,0.9285714285714286,0.7027027027027027,0.8823529411764706,0.8888888888888888,0.9054621848739496,0.11764705882352941,0.07142857142857142,0.9868421052631579,0.6690878113651055
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,4,,Syntactic,150,0,0,8,142,,0.0,0.0,1.0,0.9466666666666667,0.5,0.0,1.0,0.9466666666666667,
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,4,,Pragmatic,297,7,50,0,240,0.12280701754385964,1.0,0.21875,0.8275862068965517,0.8316498316498316,0.9137931034482758,0.1724137931034483,0.0,1.0,0.3187999275868818
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,4,,Semantic,198,26,28,2,142,0.48148148148148145,0.9285714285714286,0.6341463414634146,0.8352941176470589,0.8484848484848485,0.8819327731092437,0.16470588235294117,0.07142857142857142,0.9861111111111112,0.5976435987680779
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,5,,Syntactic,150,0,0,8,142,,0.0,0.0,1.0,0.9466666666666667,0.5,0.0,1.0,0.9466666666666667,
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,5,,Pragmatic,297,7,50,0,240,0.12280701754385964,1.0,0.21875,0.8275862068965517,0.8316498316498316,0.9137931034482758,0.1724137931034483,0.0,1.0,0.3187999275868818
project_dimension,Gemini-3.1-Pro-Preview,PlanningPoker,5,,Semantic,198,26,20,2,150,0.5652173913043478,0.9285714285714286,0.7027027027027027,0.8823529411764706,0.8888888888888888,0.9054621848739496,0.11764705882352941,0.07142857142857142,0.9868421052631579,0.6690878113651055
project_dimension,Gemini-3.1-Pro-Preview,Zooniverse,1,,Syntactic,142,3,0,5,134,1.0,0.375,0.5454545454545454,1.0,0.9647887323943662,0.6875,0.0,0.625,0.9640287769784173,0.6012576746844123
project_dimension,Gemini-3.1-Pro-Preview,Zooniverse,1,,Pragmatic,330,8,42,4,276,0.16,0.6666666666666666,0.25806451612903225,0.8679245283018868,0.8606060606060606,0.7672955974842768,0.1320754716981132,0.3333333333333333,0.9857142857142858,0.27910136890382536
project_dimension,Gemini-3.1-Pro-Preview,Zooniverse,1,,Semantic,208,20,15,29,144,0.5714285714285714,0.40816326530612246,0.47619047619047616,0.9056603773584906,0.7884615384615384,0.6569118213323065,0.09433962264150944,0.5918367346938775,0.8323699421965318,0.3559796629702128
project_dimension,Gemini-3.1-Pro-Preview,Zooniverse,2,,Syntactic,142,3,0,5,134,1.0,0.375,0.5454545454545454,1.0,0.9647887323943662,0.6875,0.0,0.625,0.9640287769784173,0.6012576746844123
project_dimension,Gemini-3.1-Pro-Preview,Zooniverse,2,,Pragmatic,330,8,36,4,282,0.18181818181818182,0.6666666666666666,0.2857142857142857,0.8867924528301887,0.8787878787878788,0.7767295597484276,0.11320754716981132,0.3333333333333333,0.986013986013986,0.30477572710378376
project_dimension,Gemini-3.1-Pro-Preview,Zooniverse,2,,Semantic,208,24,15,25,144,0.6153846153846154,0.4897959183673469,0.5454545454545454,0.9056603773584906,0.8076923076923077,0.6977281478629187,0.09433962264150944,0.5102040816326531,0.8520710059171598,0.4299514721642664
