prompt_profile,prompt_label,shots,model,provider,project,run,story_id,criterion,decision,evidence,rationale,related_story_ids,confidence,ground_truth,dimension,error_type
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-066,Estimatable,No Violation,Be offered several choices of idividual sponsorship on the second page of registration,Offering sponsorship options on a registration step is sufficiently specific to estimate.,[],High,Violation,Pragmatic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-067,Estimatable,No Violation,easily find a link in the menu that links to the registration form,Navigation/menu change is small and well-defined for estimation.,[],High,Violation,Pragmatic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-007,Full sentence,No Violation,"As a trainingcoordinator, I want to have an admin view that helps track registration status for each attendee so that, so that we can see if attendend, refunded, no show.","Despite duplication and typos, the text forms a complete sentence rather than a fragment.",[],High,Violation,Pragmatic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-008,Full sentence,Violation,so that so they can be considered for a class.,"Contains duplicated 'so that' and a pronoun mismatch ('they' for 'I'), making the clause malformed and not a clean full sentence.",[],High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-010,Full sentence,No Violation,"As a trainingcoordinator, I want to tie in a cancellation deadline to whatever registration / cancellation workflow exists, so that so we don't loose money or spots.","Though it has duplicated 'so' and a typo ('loose'), it still reads as a complete sentence.",[],High,Violation,Pragmatic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-011,Full sentence,Violation,so that they can schedule their event experience.,Pronoun mismatch between subject ('I') and consequence clause ('they') creates a grammatical inconsistency that makes the sentence malformed.,[],Moderate,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-012,Full sentence,Violation,so that they can schedule their event experience.,Clause uses 'they' while story subject is 'I' — grammatical mismatch making the sentence malformed.,[],Moderate,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-013,Full sentence,No Violation,"As a trainer, I want to have a view that is attached to their training node that shows all attendee information Trainers can see all class attendance at first because there are so little trainers and they are trusted with privacy, so that the training coordinator doesn't have to do all the work to get login info for environment setup.","Long and run-on with punctuation issues, but contains subject and predicates and reads as a full (if poorly punctuated) sentence.",[],High,Violation,Pragmatic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-015,Full sentence,No Violation,"As a anonymoususer, I want to have a dedicated page for each class to learn more about the offering The following information must be shown: Logo, title, trainers, location, possibly a map view, datetime, skill level, registrations remaining, link to register for class. The URL path should be SEO friendly /training/training-title, so that I can choose the right class, AND the trainer can tweet and promote their class.","Although punctuation could be improved, the backlog entry is composed of full sentences and not sentence fragments.",[],High,Violation,Pragmatic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-002,Independent,Violation,view a list of user profiles,Showing a list of user profiles inherently depends on user accounts/profiles existing (creation/registration).,"[""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-004,Independent,Violation,have a very clear map where the buildings and rooms are,A map of buildings and rooms depends on venue/location data being created and maintained.,"[""BC-024""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-006,Independent,Violation,limit to one registration per day per authenticated user,Enforcing a registration limit inherently depends on a registration workflow/system being present.,"[""BC-068"", ""BC-015""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-007,Independent,Violation,have an admin view that helps track registration status for each attendee,Tracking registration status requires a registration system and stored registration records.,"[""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-008,Independent,Violation,be added to a training waitlist,A waitlist feature inherently depends on a registration/capacity workflow and the ability to register for trainings.,"[""BC-015"", ""BC-006""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-009,Independent,Violation,must accept the cancellation terms with a checkbox,A cancellation-terms checkbox is part of the registration/cancellation workflow and therefore depends on that workflow existing.,"[""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-010,Independent,Violation,tie in a cancellation deadline to whatever registration / cancellation workflow exists,This story explicitly references an existing registration/cancellation workflow and thus depends on that workflow.,"[""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-012,Independent,Violation,see which trainings I have signed up for,Displaying trainings a user signed up for inherently requires a training signup/registration subsystem.,"[""BC-015"", ""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-013,Independent,Violation,have a view that is attached to their training node that shows all attendee information,Showing attendee information for a training requires attendee registration data and thus depends on registration being implemented.,"[""BC-015"", ""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-014,Independent,Violation,admin view where all trainee information is shown and can be filtered to show a single training session,This admin view requires trainee/registration data and training sessions to exist (registration system).,"[""BC-068"", ""BC-015""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-020,Independent,Violation,refund sponsorship money that was processed via stripe,Refunding payments requires an existing payment processing/charging capability to refund from.,"[""BC-030"", ""BC-027""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-021,Independent,Violation,find a link on the sponsorships page to become a $350 level sponsor,Linking to become a sponsor presumes a sponsorship purchase/payment flow exists.,"[""BC-027"", ""BC-030""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-022,Independent,Violation,See a list of attendees associated with this company,Displaying attendees associated with a company requires data linking attendees to companies/sponsors.,"[""BC-031""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-023,Independent,Violation,identify myself as and pay for a $350 company sponsorship,Paying for a sponsorship inherently depends on a payment/checkout flow being implemented.,"[""BC-027"", ""BC-030""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-025,Independent,Violation,view venue details,Viewing venue details requires venue data to exist (creation/maintenance of venues).,"[""BC-024""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-026,Independent,Violation,see a list of the sessions associated with sponsor attendees,This depends on sessions existing and on sponsor/attendee associations being recorded.,"[""BC-056"", ""BC-028""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-028,Independent,Violation,"assign sponsors to events, trainings and summits",Assigning sponsors requires sponsor and event/training/summit data to exist so the assignments can be made.,"[""BC-001"", ""BC-056""]",Moderate,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-029,Independent,Violation,"see all events, trainings and summits that a sponsor is sponsoring",This requires sponsor-to-event assignment functionality to already exist.,"[""BC-028""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-032,Independent,Violation,update my user profile,Updating a user profile requires the user to have an account/profile (registration) present.,"[""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-034,Independent,Violation,tag my blog posts for consumption by Drupal Planet,Tagging posts presumes blog post creation/publishing exists.,"[""BC-035""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-036,Independent,Violation,read the blog,Reading the blog requires blog posts to exist (creation/publishing of posts).,"[""BC-035""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-037,Independent,Violation,sponsor a summit that matches my brand,Sponsoring a summit depends on both summit details existing and the sponsorship/payment flow being available.,"[""BC-042"", ""BC-027""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-038,Independent,Violation,register for a summit,Registering for a summit inherently depends on a registration process/form being implemented.,"[""BC-068"", ""BC-067""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-039,Independent,Violation,get detailed directions to the summit venue,Providing detailed directions requires venue/location data to exist and be maintained.,"[""BC-024""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-040,Independent,Violation,see what summits I'm signed up for,This depends on summit registration records being present.,"[""BC-038""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-041,Independent,Violation,see a list of attendees signed up for my summit,Listing attendees for a summit requires summit registration data to exist.,"[""BC-038""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-043,Independent,Violation,list sponsors for my summit,Listing sponsors for a summit requires sponsor assignment to that summit to exist.,"[""BC-028""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-045,Independent,Violation,see how many seats are left for the summit,Displaying remaining seats requires capacity and registration tracking to be implemented.,"[""BC-038""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-046,Independent,Violation,see specific details on summits,Viewing summit details presumes summit data/content exists (the coordinator's summit listing).,"[""BC-042""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-047,Independent,Violation,see a list of all the summits,A summit list requires summit content/records to exist (creation/listing by coordinators).,"[""BC-042""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-050,Independent,Violation,Link to my sponsorship profile from my job listings,Linking sponsorship profiles from job listings depends on sponsorship profiles existing and job listing functionality.,"[""BC-064"", ""BC-052""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-054,Independent,Violation,"assign a room to a time slot and a location, so that I can populate the schedule",Populating the schedule implies a schedule feature exists; this story depends on the schedule capability and sessions to assign.,"[""BC-055"", ""BC-056""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-055,Independent,Violation,see the schedule,A meaningful schedule view depends on sessions being accepted/scheduled first.,"[""BC-058""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-056,Independent,Violation,see the final list of sessions approved,The final approved-session list is the result of a session approval workflow and thus depends on session approval functionality.,"[""BC-057"", ""BC-058""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-057,Independent,Violation,bulk approve sessions as accepted,Bulk-approve actions require sessions to have been submitted first.,"[""BC-063""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-058,Independent,Violation,mark a session as accepted,Marking a session accepted requires sessions to exist (submitted by users).,"[""BC-063""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-059,Independent,Violation,receive a notification when sessions have been evaluated,Session-evaluation notifications depend on an evaluation/approval workflow being in place.,"[""BC-057"", ""BC-058""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-060,Independent,Violation,receive a notification when I submit a session,A submission-notification requires a session submission mechanism to exist.,"[""BC-063""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-061,Independent,Violation,edit my session,Editing a session depends on having a submitted session to edit.,"[""BC-063""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-062,Independent,Violation,register to speak at BADCamp,Registering to speak presumes a session submission/registration capability exists.,"[""BC-063""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-065,Independent,Violation,see a list of all the summits that include when they are,Listing summits with dates requires summit records/content to exist.,"[""BC-042""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-067,Independent,Violation,easily find a link in the menu that links to the registration form,A menu link to registration presumes a registration form/page exists.,"[""BC-068""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-069,Independent,Violation,find session information,Finding session information depends on sessions existing/submitted and likely on session listing/detail functionality.,"[""BC-063"", ""BC-056""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-004,Minimal,No Violation,,"Contains only role, means and goal; no extraneous implementation or procedural notes.",[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-005,Minimal,No Violation,and links to slides,"Although it mentions ""links to slides"" as content expected, this is a feature detail rather than an implementation/testing hint and stays within role-means-reason.",[],Moderate,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-007,Minimal,No Violation,,Describes desired admin view and rationale; contains no implementation or procedural notes.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-010,Minimal,No Violation,,Describes tying a deadline into registration workflow; no implementation or mock-up notes included.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-013,Minimal,No Violation,Trainers can see all class attendance at first because there are so little trainers and they are trusted with privacy,Includes background/justification about privacy/trust but not implementation or testing instructions; stays within acceptable rationale.,[],Moderate,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-014,Minimal,No Violation,so that I can see WTF is happening,Contains informal rationale wording but no implementation or mock-up notes; remains within role-means-reason.,[],Moderate,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-017,Minimal,No Violation,,Describes a landing page and its purpose without providing implementation or testing hints.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-018,Minimal,No Violation,,Simple desire for a home-page link; no extraneous implementation detail.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-020,Minimal,Violation,processed via stripe,"Specifies a particular payment processor (Stripe), which is an implementation detail that should be external to the user story.",[],High,No Violation,Syntactic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-021,Minimal,No Violation,,Contains a specific sponsorship level but no implementation or procedural notes; stays within role-means-reason.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-030,Minimal,No Violation,,Specifies payment flow in functional terms without implementation/testing hints.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-068,Minimal,No Violation,,User registration form desire expressed without implementation or mock-up hints.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-003,Problem-oriented,No Violation,,Requests the ability to email trainers; this is a functional need rather than a specific technical or UI solution.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-005,Problem-oriented,Violation,edit my training node myself,Uses implementation-specific terminology ('training node') and prescribes editing that content type instead of stating the stakeholder need.,[],High,No Violation,Semantic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-010,Problem-oriented,No Violation,,Describes linking a cancellation deadline to a workflow (a business requirement) without prescribing implementation details.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-011,Problem-oriented,No Violation,,Requests the ability to add items to 'my schedule' if such a feature exists; this describes a user need without prescribing UI specifics.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-028,Problem-oriented,Violation,so that They will be featured on the sponsor detail page,"Specifies that sponsors should be featured on a particular page ('sponsor detail page'), prescribing an implementation/UI outcome.",[],High,No Violation,Semantic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-030,Problem-oriented,No Violation,,Describes entering payment information and being charged—functional/payment need—without naming specific processors or UI.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-031,Problem-oriented,No Violation,,Asks to link attendees to a sponsorship page; a business need rather than a prescriptive implementation.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-034,Problem-oriented,No Violation,tag my blog posts for consumption by Drupal Planet,"Names an external consumer (Drupal Planet) for content tagging; this indicates an integration need rather than prescribing internal UI widgets or implementation details, though it references a target platform.",[],Moderate,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-039,Problem-oriented,No Violation,,Requesting detailed directions is a user need; no UI/technical choices are mandated.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-050,Problem-oriented,No Violation,,Linking sponsorship profile from job listings expresses desired behavior without prescribing UI widgets or technical internals.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-054,Problem-oriented,No Violation,,Assigning a room to a time slot/location is an operational need rather than a UI/technical prescription.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-057,Problem-oriented,No Violation,,Bulk approving sessions is a functionality need; it does not prescribe UI widgets or technical mechanisms.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-003,Unambiguous,No Violation,,'email all the trainers at once from the website' is clear enough about the action; minor style issues don't create materially different requirements.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-006,Unambiguous,No Violation,,The constraint 'one registration per day per authenticated user' is concrete and unambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-007,Unambiguous,No Violation,,"Registration statuses ('attended, refunded, no show') are enumerated and clear.",[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-008,Unambiguous,No Violation,,'be added to a training waitlist' is a clear action with an understandable goal.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-009,Unambiguous,No Violation,,'accept the cancellation terms with a checkbox' is a concrete UI acceptance mechanism and not materially ambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-012,Unambiguous,No Violation,,'see which trainings I have signed up for' is concrete and not open to materially different interpretations.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-015,Unambiguous,No Violation,,The required fields for the class page are explicitly listed; minor 'possibly a map view' is a non-binding option but doesn't create major ambiguity.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-016,Unambiguous,No Violation,,"The story explicitly enumerates the information to be shown, avoiding ambiguity.",[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-017,Unambiguous,No Violation,,A landing page with intro and a list is straightforward; 'promote call for trainings' is a content goal rather than a vague system requirement.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-019,Unambiguous,No Violation,,Locating the coding lounge and open times is a clear request without ambiguous terms.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-021,Unambiguous,No Violation,,Finding a link to become a $350 sponsor is concrete and not open to multiple material interpretations.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-022,Unambiguous,No Violation,,'See a list of attendees associated with this company' is reasonably specific about the expected data view.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-025,Unambiguous,No Violation,,'view venue details' is straightforward and not materially ambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-026,Unambiguous,No Violation,,'sessions associated with sponsor attendees' is reasonably interpretable in context (sessions where sponsor-affiliated people attend); not likely to cause materially different implementations.,[],Moderate,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-027,Unambiguous,No Violation,,A payment page as the third step of registration is specific in process placement and purpose.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-029,Unambiguous,No Violation,,Listing all things a sponsor sponsors is a clear requirement with little room for materially different interpretation.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-031,Unambiguous,No Violation,,"Although phrased tersely, 'link BADCamp attendees to my sponsorship page' is understandable as linking from attendee info to sponsor page; not materially ambiguous in typical interpretation.",[],Moderate,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-033,Unambiguous,No Violation,,'sign up for the BADCamp newsletter' is explicit and unambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-037,Unambiguous,No Violation,matches my brand,"While 'matches my brand' is subjective, it reflects a sponsor preference rather than a system requirement that would produce materially different technical implementations.",[],Moderate,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-039,Unambiguous,Violation,detailed directions,"'detailed directions' is vague (could mean full turn-by-turn, map link, or textual address) and allows materially different implementations.",[],High,No Violation,Semantic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-048,Unambiguous,No Violation,,'learn about sponsorship levels' is clear as an informational request.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-051,Unambiguous,No Violation,,'learn about posting jobs as a sponsor and contact the sponsorship person' describes specific informational and contact actions.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-053,Unambiguous,No Violation,,'view the job board' is clear and not open to materially different interpretations.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-055,Unambiguous,No Violation,,'see the schedule' is a clear user need without ambiguous terms.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-056,Unambiguous,No Violation,,'see the final list of sessions approved' is specific and unambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-059,Unambiguous,No Violation,,'receive a notification when sessions have been evaluated' is specific about the trigger and outcome.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-060,Unambiguous,No Violation,,'receive a notification when I submit a session' clearly defines the trigger and expected notification.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-062,Unambiguous,No Violation,,'register to speak at BADCamp' is a clear action and intent.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-066,Unambiguous,No Violation,,'Be offered several choices of idividual sponsorship on the second page of registration' specifies placement and action and is not materially ambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-069,Unambiguous,No Violation,,'find session information' is a direct informational need and not materially ambiguous.,[],High,Violation,Semantic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-007,Unique,Violation,admin view that helps track registration status for each attendee,Substantially overlaps BC-014: both are admin views for training/trainee information for training coordinators with no meaningful difference in actor or context.,"[""BC-014""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-014,Unique,Violation,admin view where all trainee information is shown and can be filtered to show a single training session,Substantially overlaps BC-007: both describe admin views for training/trainee information for training coordinators without meaningful differences.,"[""BC-007""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-016,Unique,Violation,training options clearly marked ... so that I can shop for training all with one page,Substantially duplicates BC-017: both require a listing/landing page presenting training offerings for shoppers with similar content and goal.,"[""BC-017""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,3,BC-017,Unique,Violation,training landing page with an intro section and a list of all training offerings,Substantially duplicates BC-016: both request a landing/listing page of training offerings for the same actor/goal.,"[""BC-016""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-015,Atomic,No Violation,have a dedicated page for each class to learn more about the offering,Single feature: class detail page (listed attributes and SEO-friendly URL are part of the single page feature).,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-016,Atomic,No Violation,have the training options clearly marked for the following information,Single feature: a training listing with enumerated attributes (attributes do not make it multiple features).,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-017,Atomic,No Violation,have a training landing page with an intro section and a list of all training offerings,Single feature: a training landing page comprising intro and list (all parts of one page feature).,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-023,Atomic,No Violation,identify myself as and pay for a $350 company sponsorship,Single coherent feature: selecting/identifying sponsorship and completing payment as one purchase flow.,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-051,Atomic,No Violation,learn about posting jobs as a sponsor and contact the sponsorship person,Single page/feature: provide information on posting jobs and contact details (both are part of the same information feature rather than independent features).,[],High,Violation,Syntactic,FN
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-005,Complete,Violation,edit my training node myself,"Stories reference editing existing training nodes but the backlog contains no story to create/add training offerings or training nodes, exposing a missing complementary 'create training' capability.","[""BC-015"", ""BC-016"", ""BC-017""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-006,Complete,Violation,limit to one registration per day per authenticated user,"This constrains registration behavior but the backlog lacks an explicit 'register for a training/class' story (no training registration creation), so the required complementary registration capability is missing.","[""BC-015"", ""BC-012""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-007,Complete,Violation,admin view that helps track registration status for each attendee,"The admin tracking assumes a registration/cancellation workflow for trainings; the backlog contains no explicit training registration creation story, so a necessary complementary capability is absent.","[""BC-012"", ""BC-015""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-008,Complete,Violation,be added to a training waitlist,"Waitlist functionality presumes training registration exists; the backlog lacks an explicit story to register for trainings, exposing a missing complementary 'register for training' requirement.","[""BC-015"", ""BC-012""]",High,No Violation,Pragmatic,FP
one_shot,One-shot,1,GPT-5-Mini,openai,BADCamp,4,BC-009,Complete,Violation,must accept the cancellation terms with a checkbox,"This requirement ties into a registration/cancellation workflow for trainings but there is no explicit training registration story in the backlog, so the complementary registration capability is missing.","[""BC-010"", ""BC-015""]",High,No Violation,Pragmatic,FP
